customer_id,recency,monetary_value,frequency,r_quartile,f_quartile,m_quartile,RFM_segment,RFM_score
4458.0,379,130,20,2,2,1,221,5
4459.0,99,890,20,4,2,3,423,9
4460.0,505,1240,20,1,2,3,123,6
4461.0,1,1460,20,4,2,3,423,9
4462.0,43,880,20,4,2,3,423,9
4463.0,435,340,30,2,3,2,232,7
4464.0,15,40,10,4,1,1,411,6
4465.0,71,1440,30,4,3,3,433,10
4466.0,85,1090,40,4,4,3,443,11
4467.0,750,620,20,1,2,2,122,5
4468.0,176,2320,30,3,3,4,334,10
4469.0,666,5490,20,1,2,4,124,7
4470.0,64,1590,20,4,2,3,423,9
4471.0,302,1300,20,2,2,3,223,7
4472.0,155,970,20,3,2,3,323,8
4474.0,29,420,20,4,2,2,422,8
4475.0,435,460,20,2,2,2,222,6
4476.0,50,310,30,4,3,2,432,9
4477.0,365,1550,10,2,1,3,213,6
4478.0,309,1370,20,2,2,3,223,7
4479.0,162,2410,30,3,3,4,334,10
4480.0,295,880,30,2,3,3,233,8
4481.0,15,1510,20,4,2,3,423,9
4483.0,673,360,10,1,1,2,112,4
4484.0,92,6200,30,4,3,4,434,11
4485.0,456,90,10,2,1,1,211,4
4486.0,540,3920,10,1,1,4,114,6
4487.0,435,170,20,2,2,1,221,5
4489.0,750,90,10,1,1,1,111,3
4491.0,204,2030,30,3,3,4,334,10
4492.0,22,1840,30,4,3,4,434,11
4493.0,85,210,10,4,1,1,411,6
4494.0,386,3060,10,2,1,4,214,7
4495.0,232,2840,50,3,4,4,344,11
4496.0,617,210,10,1,1,1,111,3
4497.0,15,2790,10,4,1,4,414,9
4498.0,827,400,10,1,1,2,112,4
4499.0,631,550,20,1,2,2,122,5
4500.0,155,1140,10,3,1,3,313,7
4501.0,855,4590,10,1,1,4,114,6
4502.0,36,30,10,4,1,1,411,6
4505.0,64,650,30,4,3,2,432,9
4506.0,232,1830,30,3,3,4,334,10
4508.0,274,580,30,2,3,2,232,7
4509.0,64,110,20,4,2,1,421,7
4510.0,197,3140,30,3,3,4,334,10
4512.0,15,1240,20,4,2,3,423,9
4513.0,302,120,10,2,1,1,211,4
4514.0,743,240,10,1,1,1,111,3
4515.0,71,30,10,4,1,1,411,6
4516.0,295,2410,30,2,3,4,234,9
4517.0,330,1300,20,2,2,3,223,7
4518.0,610,280,10,1,1,2,112,4
4519.0,281,540,20,2,2,2,222,6
4520.0,659,630,10,1,1,2,112,4
4521.0,407,1580,20,2,2,3,223,7
4522.0,379,570,10,2,1,2,212,5
4523.0,260,1790,20,3,2,4,324,9
4525.0,400,330,20,2,2,2,222,6
4526.0,239,2280,20,3,2,4,324,9
4527.0,295,800,10,2,1,3,213,6
4528.0,36,1930,10,4,1,4,414,9
4529.0,309,1730,20,2,2,4,224,8
4530.0,526,10,10,1,1,1,111,3
4531.0,610,120,10,1,1,1,111,3
4534.0,323,690,10,2,1,2,212,5
4535.0,631,760,20,1,2,3,123,6
4536.0,337,300,10,2,1,2,212,5
4537.0,239,740,20,3,2,3,323,8
4538.0,393,320,20,2,2,2,222,6
4539.0,589,1610,10,1,1,3,113,5
4540.0,22,2440,20,4,2,4,424,10
4541.0,57,960,20,4,2,3,423,9
4542.0,43,260,20,4,2,1,421,7
4544.0,15,760,20,4,2,3,423,9
4545.0,85,1480,30,4,3,3,433,10
4546.0,106,70,30,4,3,1,431,8
4547.0,624,990,10,1,1,3,113,5
4549.0,246,2490,50,3,4,4,344,11
4551.0,309,2570,20,2,2,4,224,8
4552.0,127,3000,50,3,4,4,344,11
4553.0,309,130,20,2,2,1,221,5
4556.0,428,180,30,2,3,1,231,6
4557.0,316,890,10,2,1,3,213,6
4559.0,631,190,10,1,1,1,111,3
4562.0,85,190,20,4,2,1,421,7
4564.0,225,120,10,3,1,1,311,5
4565.0,232,2530,10,3,1,4,314,8
4566.0,428,680,10,2,1,2,212,5
4567.0,78,580,20,4,2,2,422,8
4568.0,134,700,20,3,2,2,322,7
4569.0,365,1320,30,2,3,3,233,8
4570.0,43,300,10,4,1,2,412,7
4571.0,568,570,10,1,1,2,112,4
4573.0,302,2120,30,2,3,4,234,9
4574.0,1,1120,20,4,2,3,423,9
4575.0,295,20,10,2,1,1,211,4
4577.0,274,840,10,2,1,3,213,6
4579.0,1,290,20,4,2,2,422,8
4580.0,267,1630,20,2,2,3,223,7
4581.0,22,1920,30,4,3,4,434,11
4582.0,155,1740,40,3,4,4,344,11
4585.0,225,430,20,3,2,2,322,7
4586.0,127,2030,30,3,3,4,334,10
4587.0,113,1140,40,3,4,3,343,10
4588.0,330,1480,30,2,3,3,233,8
4589.0,456,400,10,2,1,2,212,5
4590.0,365,260,10,2,1,1,211,4
4591.0,225,1080,10,3,1,3,313,7
4592.0,582,6370,10,1,1,4,114,6
4594.0,134,90,10,3,1,1,311,5
4595.0,22,2360,20,4,2,4,424,10
4597.0,134,660,40,3,4,2,342,9
4598.0,127,1110,40,3,4,3,343,10
4599.0,477,4080,30,2,3,4,234,9
4600.0,57,9210,70,4,4,4,444,12
4601.0,358,580,10,2,1,2,212,5
4602.0,274,1810,50,2,4,4,244,10
4603.0,211,430,20,3,2,2,322,7
4604.0,561,40,10,1,1,1,111,3
4606.0,456,1200,30,2,3,3,233,8
4608.0,155,1390,30,3,3,3,333,9
4609.0,281,650,10,2,1,2,212,5
4611.0,239,280,20,3,2,2,322,7
4612.0,575,470,20,1,2,2,122,5
4614.0,519,1770,20,1,2,4,124,7
4615.0,134,5090,30,3,3,4,334,10
4616.0,22,2930,40,4,4,4,444,12
4617.0,337,180,10,2,1,1,211,4
4618.0,351,3170,30,2,3,4,234,9
4619.0,253,560,20,3,2,2,322,7
4620.0,288,1190,20,2,2,3,223,7
4621.0,491,5590,20,1,2,4,124,7
4622.0,64,90,10,4,1,1,411,6
4623.0,372,190,20,2,2,1,221,5
4624.0,799,1770,20,1,2,4,124,7
4625.0,260,880,30,3,3,3,333,9
4626.0,197,250,10,3,1,1,311,5
4627.0,421,930,40,2,4,3,243,9
4628.0,694,40,10,1,1,1,111,3
4629.0,393,90,10,2,1,1,211,4
4630.0,169,2000,30,3,3,4,334,10
4631.0,253,3950,20,3,2,4,324,9
4634.0,8,900,10,4,1,3,413,8
4635.0,211,440,20,3,2,2,322,7
4636.0,43,2830,50,4,4,4,444,12
4637.0,15,2110,30,4,3,4,434,11
4638.0,274,140,20,2,2,1,221,5
4639.0,750,1620,20,1,2,3,123,6
4642.0,162,2000,20,3,2,4,324,9
4643.0,78,420,10,4,1,2,412,7
4644.0,603,350,10,1,1,2,112,4
4646.0,848,20,10,1,1,1,111,3
4647.0,288,500,20,2,2,2,222,6
4648.0,22,340,20,4,2,2,422,8
4649.0,43,4410,50,4,4,4,444,12
4650.0,176,250,10,3,1,1,311,5
4651.0,162,2310,20,3,2,4,324,9
4652.0,421,220,20,2,2,1,221,5
4653.0,799,100,10,1,1,1,111,3
4654.0,281,90,10,2,1,1,211,4
4655.0,589,320,10,1,1,2,112,4
4658.0,106,5010,30,4,3,4,434,11
4659.0,400,3640,30,2,3,4,234,9
4660.0,71,660,10,4,1,2,412,7
4661.0,260,2060,10,3,1,4,314,8
4662.0,337,470,30,2,3,2,232,7
4663.0,659,210,20,1,2,1,121,4
4664.0,190,2010,30,3,3,4,334,10
4665.0,435,210,10,2,1,1,211,4
4666.0,1,1090,30,4,3,3,433,10
4667.0,141,350,10,3,1,2,312,6
4668.0,288,480,10,2,1,2,212,5
4669.0,190,490,20,3,2,2,322,7
4670.0,106,980,30,4,3,3,433,10
4671.0,71,1710,20,4,2,4,424,10
4672.0,99,130,30,4,3,1,431,8
4673.0,526,460,10,1,1,2,112,4
4674.0,225,1430,30,3,3,3,333,9
4676.0,673,210,10,1,1,1,111,3
4677.0,148,20,10,3,1,1,311,5
4678.0,64,360,30,4,3,2,432,9
4679.0,372,170,20,2,2,1,221,5
4680.0,127,1180,30,3,3,3,333,9
4681.0,99,170,20,4,2,1,421,7
4682.0,400,4800,20,2,2,4,224,8
4683.0,393,2680,30,2,3,4,234,9
4685.0,757,1360,10,1,1,3,113,5
4686.0,302,30,10,2,1,1,211,4
4687.0,309,840,30,2,3,3,233,8
4689.0,169,260,10,3,1,1,311,5
4690.0,218,140,10,3,1,1,311,5
4691.0,78,2740,30,4,3,4,434,11
4693.0,309,260,10,2,1,1,211,4
4694.0,582,520,10,1,1,2,112,4
4695.0,43,260,10,4,1,1,411,6
4696.0,393,450,10,2,1,2,212,5
4697.0,22,1540,50,4,4,3,443,11
4698.0,113,2100,20,3,2,4,324,9
4699.0,274,350,10,2,1,2,212,5
4700.0,260,590,20,3,2,2,322,7
4702.0,358,410,20,2,2,2,222,6
4703.0,596,730,10,1,1,2,112,4
4705.0,589,940,20,1,2,3,123,6
4706.0,596,750,10,1,1,3,113,5
4707.0,127,1020,20,3,2,3,323,8
4708.0,687,480,10,1,1,2,112,4
4709.0,463,590,20,2,2,2,222,6
4710.0,631,450,20,1,2,2,122,5
4711.0,400,620,10,2,1,2,212,5
4712.0,589,230,20,1,2,1,121,4
4713.0,106,490,10,4,1,2,412,7
4714.0,841,60,10,1,1,1,111,3
4715.0,1,240,10,4,1,1,411,6
4716.0,8,3470,40,4,4,4,444,12
4717.0,568,80,10,1,1,1,111,3
4718.0,71,550,20,4,2,2,422,8
4719.0,575,450,20,1,2,2,122,5
4720.0,855,160,10,1,1,1,111,3
4722.0,106,5180,50,4,4,4,444,12
4723.0,470,10,10,2,1,1,211,4
4724.0,253,100,10,3,1,1,311,5
4725.0,120,2100,50,3,4,4,344,11
4727.0,316,1750,10,2,1,4,214,7
4729.0,106,2020,30,4,3,4,434,11
4730.0,120,2900,20,3,2,4,324,9
4731.0,113,630,20,3,2,2,322,7
4732.0,15,1120,10,4,1,3,413,8
4733.0,512,110,10,1,1,1,111,3
4734.0,645,790,20,1,2,3,123,6
4738.0,848,2220,10,1,1,4,114,6
4739.0,204,2490,40,3,4,4,344,11
4740.0,71,760,40,4,4,3,443,11
4741.0,680,220,10,1,1,1,111,3
4742.0,302,2630,10,2,1,4,214,7
4743.0,498,140,10,1,1,1,111,3
4744.0,477,10,10,2,1,1,211,4
4745.0,449,80,30,2,3,1,231,6
4746.0,309,510,10,2,1,2,212,5
4748.0,757,340,10,1,1,2,112,4
4750.0,526,210,20,1,2,1,121,4
4751.0,162,1580,10,3,1,3,313,7
4752.0,211,2170,10,3,1,4,314,8
4753.0,582,430,10,1,1,2,112,4
4755.0,260,150,10,3,1,1,311,5
4756.0,239,4140,20,3,2,4,324,9
4757.0,316,770,20,2,2,3,223,7
4758.0,673,40,10,1,1,1,111,3
4759.0,253,1130,10,3,1,3,313,7
4761.0,554,2170,20,1,2,4,124,7
4762.0,575,270,10,1,1,2,112,4
4763.0,442,3690,40,2,4,4,244,10
4764.0,526,970,20,1,2,3,123,6
4765.0,820,60,10,1,1,1,111,3
4766.0,729,840,20,1,2,3,123,6
4768.0,274,330,20,2,2,2,222,6
4769.0,218,4570,50,3,4,4,344,11
4770.0,337,210,10,2,1,1,211,4
4771.0,750,280,10,1,1,2,112,4
4772.0,512,120,10,1,1,1,111,3
4773.0,589,120,10,1,1,1,111,3
4774.0,78,1890,30,4,3,4,434,11
4777.0,64,830,20,4,2,3,423,9
4780.0,771,1140,20,1,2,3,123,6
4783.0,449,440,10,2,1,2,212,5
4784.0,631,40,10,1,1,1,111,3
4785.0,421,120,10,2,1,1,211,4
4786.0,218,110,20,3,2,1,321,6
4791.0,701,340,20,1,2,2,122,5
4792.0,638,670,30,1,3,2,132,6
4793.0,8,1790,40,4,4,4,444,12
4794.0,22,2000,30,4,3,4,434,11
4795.0,57,1730,30,4,3,4,434,11
4796.0,99,860,40,4,4,3,443,11
4797.0,169,220,20,3,2,1,321,6
4798.0,456,290,10,2,1,2,212,5
4800.0,15,2270,30,4,3,4,434,11
4801.0,169,40,10,3,1,1,311,5
4802.0,253,210,10,3,1,1,311,5
4803.0,15,1640,30,4,3,3,433,10
4804.0,379,180,10,2,1,1,211,4
4805.0,806,50,10,1,1,1,111,3
4806.0,127,2730,30,3,3,4,334,10
4807.0,211,450,20,3,2,2,322,7
4808.0,484,1250,20,1,2,3,123,6
4810.0,498,410,20,1,2,2,122,5
4811.0,176,6540,40,3,4,4,344,11
4812.0,470,3290,50,2,4,4,244,10
4814.0,1,70,20,4,2,1,421,7
4816.0,645,70,10,1,1,1,111,3
4819.0,680,310,10,1,1,2,112,4
4820.0,190,530,20,3,2,2,322,7
4821.0,337,180,10,2,1,1,211,4
4822.0,78,1730,40,4,4,4,444,12
4823.0,50,3990,20,4,2,4,424,10
4824.0,85,190,20,4,2,1,421,7
4825.0,190,610,20,3,2,2,322,7
4826.0,302,2240,20,2,2,4,224,8
4827.0,183,1110,30,3,3,3,333,9
4828.0,64,160,10,4,1,1,411,6
4829.0,162,370,30,3,3,2,332,8
4830.0,155,530,10,3,1,2,312,6
4831.0,708,1170,10,1,1,3,113,5
4832.0,687,870,10,1,1,3,113,5
4833.0,85,330,20,4,2,2,422,8
4834.0,127,1500,30,3,3,3,333,9
4835.0,449,30,10,2,1,1,211,4
4836.0,449,630,20,2,2,2,222,6
4837.0,757,680,10,1,1,2,112,4
4838.0,708,1100,20,1,2,3,123,6
4840.0,477,160,20,2,2,1,221,5
4841.0,309,1510,20,2,2,3,223,7
4842.0,323,1030,20,2,2,3,223,7
4844.0,225,1870,40,3,4,4,344,11
4845.0,428,650,20,2,2,2,222,6
4846.0,456,490,10,2,1,2,212,5
4847.0,463,270,10,2,1,2,212,5
4848.0,113,760,30,3,3,3,333,9
4849.0,85,260,20,4,2,1,421,7
4850.0,729,730,20,1,2,2,122,5
4851.0,15,100,10,4,1,1,411,6
4852.0,92,110,10,4,1,1,411,6
4853.0,351,1410,20,2,2,3,223,7
4854.0,50,490,10,4,1,2,412,7
4855.0,449,70,10,2,1,1,211,4
4857.0,533,5640,20,1,2,4,124,7
4858.0,288,2790,30,2,3,4,234,9
4859.0,736,530,10,1,1,2,112,4
4860.0,113,4070,60,3,4,4,344,11
4861.0,477,2070,20,2,2,4,224,8
4862.0,491,60,10,1,1,1,111,3
4863.0,372,1350,20,2,2,3,223,7
4864.0,36,1560,30,4,3,3,433,10
4865.0,624,370,10,1,1,2,112,4
4866.0,239,1500,40,3,4,3,343,10
4867.0,386,60,10,2,1,1,211,4
4868.0,288,2230,40,2,4,4,244,10
4869.0,239,1140,30,3,3,3,333,9
4870.0,561,350,10,1,1,2,112,4
4871.0,64,7500,20,4,2,4,424,10
4872.0,659,630,10,1,1,2,112,4
4873.0,750,180,10,1,1,1,111,3
4875.0,64,10,10,4,1,1,411,6
4876.0,722,3130,20,1,2,4,124,7
4877.0,260,3450,10,3,1,4,314,8
4878.0,246,5980,30,3,3,4,334,10
4879.0,295,210,10,2,1,1,211,4
4880.0,99,2120,40,4,4,4,444,12
4881.0,50,80,10,4,1,1,411,6
4882.0,708,850,30,1,3,3,133,7
4883.0,540,3530,10,1,1,4,114,6
4888.0,64,540,20,4,2,2,422,8
4891.0,512,70,10,1,1,1,111,3
4893.0,50,3360,60,4,4,4,444,12
4894.0,400,230,20,2,2,1,221,5
4896.0,162,1650,20,3,2,3,323,8
4897.0,652,2090,30,1,3,4,134,8
4899.0,519,2840,20,1,2,4,124,7
4900.0,148,1990,40,3,4,4,344,11
4901.0,477,120,10,2,1,1,211,4
4902.0,85,350,10,4,1,2,412,7
4905.0,225,1730,10,3,1,4,314,8
4906.0,57,600,20,4,2,2,422,8
4907.0,169,150,20,3,2,1,321,6
4910.0,631,20,10,1,1,1,111,3
4911.0,680,480,20,1,2,2,122,5
4912.0,211,3690,30,3,3,4,334,10
4913.0,323,780,10,2,1,3,213,6
4914.0,561,930,20,1,2,3,123,6
4915.0,190,110,20,3,2,1,321,6
4918.0,386,150,20,2,2,1,221,5
4919.0,540,190,10,1,1,1,111,3
4920.0,134,540,10,3,1,2,312,6
4921.0,85,390,20,4,2,2,422,8
4922.0,428,1140,20,2,2,3,223,7
4923.0,379,5340,30,2,3,4,234,9
4924.0,561,30,10,1,1,1,111,3
4925.0,29,3570,20,4,2,4,424,10
4926.0,57,6740,30,4,3,4,434,11
4927.0,288,30,10,2,1,1,211,4
4928.0,351,90,10,2,1,1,211,4
4929.0,29,70,10,4,1,1,411,6
4930.0,71,280,20,4,2,2,422,8
4931.0,204,960,10,3,1,3,313,7
4932.0,414,290,20,2,2,2,222,6
4933.0,323,50,10,2,1,1,211,4
4935.0,785,50,10,1,1,1,111,3
4936.0,645,120,20,1,2,1,121,4
4937.0,113,1270,30,3,3,3,333,9
4938.0,316,180,10,2,1,1,211,4
4940.0,92,910,30,4,3,3,433,10
4941.0,204,750,50,3,4,3,343,10
4943.0,64,3940,50,4,4,4,444,12
4944.0,400,1580,40,2,4,3,243,9
4947.0,8,2870,40,4,4,4,444,12
4948.0,645,1270,10,1,1,3,113,5
4949.0,1,3090,40,4,4,4,444,12
4951.0,127,1500,40,3,4,3,343,10
4952.0,71,30,10,4,1,1,411,6
4953.0,246,480,10,3,1,2,312,6
4954.0,351,800,20,2,2,3,223,7
4957.0,120,2300,50,3,4,4,344,11
4958.0,197,1000,20,3,2,3,323,8
4959.0,92,1190,20,4,2,3,423,9
4961.0,85,620,20,4,2,2,422,8
4962.0,141,1120,50,3,4,3,343,10
4963.0,211,320,20,3,2,2,322,7
4964.0,92,290,40,4,4,2,442,10
4965.0,127,920,40,3,4,3,343,10
4966.0,610,90,20,1,2,1,121,4
4967.0,106,20,20,4,2,1,421,7
4970.0,820,10,10,1,1,1,111,3
4971.0,169,790,10,3,1,3,313,7
4972.0,134,1420,30,3,3,3,333,9
4973.0,218,4220,20,3,2,4,324,9
4974.0,365,1270,10,2,1,3,213,6
4975.0,183,2810,30,3,3,4,334,10
4976.0,330,200,10,2,1,1,211,4
4979.0,540,770,10,1,1,3,113,5
4980.0,15,1840,30,4,3,4,434,11
4981.0,204,400,20,3,2,2,322,7
4982.0,568,4100,20,1,2,4,124,7
4984.0,778,170,10,1,1,1,111,3
4985.0,148,360,30,3,3,2,332,8
4986.0,127,330,30,3,3,2,332,8
4988.0,512,1990,30,1,3,4,134,8
4989.0,722,1360,10,1,1,3,113,5
4990.0,694,260,20,1,2,1,121,4
4991.0,57,510,20,4,2,2,422,8
4992.0,435,40,10,2,1,1,211,4
4994.0,344,640,40,2,4,2,242,8
4995.0,15,1730,40,4,4,4,444,12
4996.0,337,670,20,2,2,2,222,6
4997.0,393,100,20,2,2,1,221,5
4998.0,442,410,20,2,2,2,222,6
4999.0,253,430,20,3,2,2,322,7
5001.0,358,770,10,2,1,3,213,6
5002.0,750,880,10,1,1,3,113,5
5004.0,36,110,20,4,2,1,421,7
5005.0,337,1290,20,2,2,3,223,7
5006.0,29,1950,30,4,3,4,434,11
5007.0,344,1950,30,2,3,4,234,9
5009.0,358,670,40,2,4,2,242,8
5010.0,421,8890,40,2,4,4,244,10
5011.0,435,580,20,2,2,2,222,6
5012.0,533,170,10,1,1,1,111,3
5013.0,127,1200,20,3,2,3,323,8
5014.0,302,1260,30,2,3,3,233,8
5015.0,141,740,20,3,2,3,323,8
5016.0,1,600,20,4,2,2,422,8
5017.0,589,1260,10,1,1,3,113,5
5018.0,120,5920,60,3,4,4,344,11
5019.0,484,2110,10,1,1,4,114,6
5020.0,197,3720,30,3,3,4,334,10
5021.0,344,2470,30,2,3,4,234,9
5022.0,330,600,10,2,1,2,212,5
5023.0,204,100,10,3,1,1,311,5
5024.0,92,640,20,4,2,2,422,8
5025.0,540,2280,20,1,2,4,124,7
5026.0,834,750,10,1,1,3,113,5
5027.0,267,10,10,2,1,1,211,4
5029.0,568,2970,20,1,2,4,124,7
5030.0,78,600,30,4,3,2,432,9
5031.0,71,240,20,4,2,1,421,7
5032.0,253,2260,40,3,4,4,344,11
5033.0,540,230,10,1,1,1,111,3
5034.0,708,390,10,1,1,2,112,4
5035.0,260,1990,20,3,2,4,324,9
5036.0,533,1540,20,1,2,3,123,6
5037.0,85,510,20,4,2,2,422,8
5038.0,253,1130,10,3,1,3,313,7
5039.0,22,2370,30,4,3,4,434,11
5040.0,414,870,10,2,1,3,213,6
5041.0,344,400,40,2,4,2,242,8
5042.0,85,360,30,4,3,2,432,9
5043.0,351,640,30,2,3,2,232,7
5044.0,456,330,10,2,1,2,212,5
5045.0,78,140,20,4,2,1,421,7
5046.0,64,2300,30,4,3,4,434,11
5047.0,708,810,20,1,2,3,123,6
5048.0,218,6000,30,3,3,4,334,10
5049.0,232,2640,30,3,3,4,334,10
5050.0,316,1040,20,2,2,3,223,7
5052.0,267,450,20,2,2,2,222,6
5053.0,792,370,10,1,1,2,112,4
5054.0,365,170,10,2,1,1,211,4
5055.0,134,2680,10,3,1,4,314,8
5056.0,22,820,30,4,3,3,433,10
5058.0,8,560,40,4,4,2,442,10
5059.0,386,2380,10,2,1,4,214,7
5060.0,15,1270,40,4,4,3,443,11
5061.0,78,1420,50,4,4,3,443,11
5062.0,99,1120,20,4,2,3,423,9
5063.0,141,2540,30,3,3,4,334,10
5064.0,722,200,20,1,2,1,121,4
5066.0,8,640,20,4,2,2,422,8
5067.0,232,1940,30,3,3,4,334,10
5068.0,29,2310,30,4,3,4,434,11
5069.0,85,1510,30,4,3,3,433,10
5070.0,71,340,20,4,2,2,422,8
5071.0,295,350,30,2,3,2,232,7
5072.0,540,230,10,1,1,1,111,3
5073.0,750,2030,20,1,2,4,124,7
5074.0,610,30,20,1,2,1,121,4
5075.0,36,4450,20,4,2,4,424,10
5077.0,519,450,10,1,1,2,112,4
5079.0,8,240,10,4,1,1,411,6
5080.0,190,2380,30,3,3,4,334,10
5082.0,155,180,10,3,1,1,311,5
5083.0,162,130,10,3,1,1,311,5
5084.0,218,820,20,3,2,3,323,8
5085.0,351,2710,50,2,4,4,244,10
5086.0,666,770,10,1,1,3,113,5
5087.0,498,50,10,1,1,1,111,3
5088.0,169,1330,20,3,2,3,323,8
5089.0,435,90,10,2,1,1,211,4
5090.0,218,370,10,3,1,2,312,6
5091.0,281,1380,20,2,2,3,223,7
5092.0,162,1540,50,3,4,3,343,10
5093.0,267,1820,20,2,2,4,224,8
5094.0,344,720,20,2,2,2,222,6
5095.0,799,200,10,1,1,1,111,3
5096.0,29,690,30,4,3,2,432,9
5097.0,330,320,10,2,1,2,212,5
5098.0,57,1190,30,4,3,3,433,10
5099.0,603,810,30,1,3,3,133,7
5100.0,92,1420,30,4,3,3,433,10
5101.0,134,3380,20,3,2,4,324,9
5102.0,281,100,30,2,3,1,231,6
5105.0,36,420,20,4,2,2,422,8
5106.0,722,690,20,1,2,2,122,5
5107.0,274,100,20,2,2,1,221,5
5108.0,169,7630,10,3,1,4,314,8
5109.0,435,30,10,2,1,1,211,4
5111.0,610,130,10,1,1,1,111,3
5113.0,337,340,20,2,2,2,222,6
5114.0,29,810,30,4,3,3,433,10
5116.0,78,390,30,4,3,2,432,9
5117.0,141,5030,40,3,4,4,344,11
5119.0,155,450,20,3,2,2,322,7
5120.0,722,180,10,1,1,1,111,3
5121.0,456,370,40,2,4,2,242,8
5122.0,260,770,20,3,2,3,323,8
5123.0,71,2130,40,4,4,4,444,12
5124.0,281,2650,30,2,3,4,234,9
5125.0,771,500,20,1,2,2,122,5
5126.0,120,1180,50,3,4,3,343,10
5127.0,57,150,10,4,1,1,411,6
5128.0,764,200,10,1,1,1,111,3
5129.0,442,50,10,2,1,1,211,4
5130.0,295,780,20,2,2,3,223,7
5131.0,302,40,10,2,1,1,211,4
5133.0,701,80,10,1,1,1,111,3
5134.0,386,1720,40,2,4,4,244,10
5135.0,246,1500,20,3,2,3,323,8
5136.0,456,490,20,2,2,2,222,6
5137.0,701,600,20,1,2,2,122,5
5138.0,792,20,10,1,1,1,111,3
5139.0,225,480,10,3,1,2,312,6
5145.0,582,510,10,1,1,2,112,4
5146.0,113,4050,30,3,3,4,334,10
5147.0,1,1550,20,4,2,3,423,9
5148.0,134,1860,20,3,2,4,324,9
5149.0,337,350,20,2,2,2,222,6
5151.0,190,7020,50,3,4,4,344,11
5152.0,526,160,20,1,2,1,121,4
5153.0,519,4340,20,1,2,4,124,7
5154.0,141,4580,30,3,3,4,334,10
5155.0,512,270,20,1,2,2,122,5
5156.0,316,2080,40,2,4,4,244,10
5157.0,477,380,20,2,2,2,222,6
5158.0,99,1890,20,4,2,4,424,10
5159.0,596,540,20,1,2,2,122,5
5160.0,708,30,10,1,1,1,111,3
5161.0,1,870,10,4,1,3,413,8
5162.0,617,1480,30,1,3,3,133,7
5163.0,197,4750,30,3,3,4,334,10
5164.0,134,380,20,3,2,2,322,7
5165.0,113,140,20,3,2,1,321,6
5167.0,8,1720,50,4,4,4,444,12
5168.0,820,20,10,1,1,1,111,3
5170.0,50,130,20,4,2,1,421,7
5171.0,519,220,10,1,1,1,111,3
5173.0,498,940,20,1,2,3,123,6
5174.0,50,3060,30,4,3,4,434,11
5175.0,365,140,10,2,1,1,211,4
5177.0,197,2460,50,3,4,4,344,11
5178.0,855,740,10,1,1,3,113,5
5182.0,8,250,10,4,1,1,411,6
5183.0,218,4630,10,3,1,4,314,8
5184.0,393,1830,30,2,3,4,234,9
5185.0,232,710,10,3,1,2,312,6
5187.0,29,1210,50,4,4,3,443,11
5188.0,295,1740,30,2,3,4,234,9
5189.0,99,430,20,4,2,2,422,8
5191.0,442,1490,20,2,2,3,223,7
5193.0,617,820,10,1,1,3,113,5
5194.0,393,1870,20,2,2,4,224,8
5195.0,477,150,10,2,1,1,211,4
5196.0,281,550,10,2,1,2,212,5
5197.0,638,360,10,1,1,2,112,4
5198.0,505,190,10,1,1,1,111,3
5199.0,8,3990,40,4,4,4,444,12
5200.0,309,2210,40,2,4,4,244,10
5201.0,729,430,10,1,1,2,112,4
5202.0,176,6650,10,3,1,4,314,8
5203.0,134,2470,20,3,2,4,324,9
5206.0,477,50,10,2,1,1,211,4
5207.0,29,1810,30,4,3,4,434,11
5209.0,50,3080,30,4,3,4,434,11
5210.0,778,620,30,1,3,2,132,6
5214.0,8,3020,60,4,4,4,444,12
5215.0,792,30,10,1,1,1,111,3
5216.0,393,2220,30,2,3,4,234,9
5217.0,512,1460,30,1,3,3,133,7
5218.0,456,450,30,2,3,2,232,7
5219.0,155,2090,20,3,2,4,324,9
5220.0,596,110,10,1,1,1,111,3
5221.0,183,310,10,3,1,2,312,6
5223.0,127,1150,20,3,2,3,323,8
5225.0,715,950,10,1,1,3,113,5
5226.0,365,570,20,2,2,2,222,6
5227.0,302,150,10,2,1,1,211,4
5228.0,190,810,40,3,4,3,343,10
5229.0,533,180,10,1,1,1,111,3
5232.0,29,290,20,4,2,2,422,8
5234.0,22,1860,20,4,2,4,424,10
5235.0,22,4130,30,4,3,4,434,11
5236.0,1,1470,50,4,4,3,443,11
5237.0,246,620,20,3,2,2,322,7
5238.0,92,6200,10,4,1,4,414,9
5239.0,148,2790,50,3,4,4,344,11
5240.0,526,2200,10,1,1,4,114,6
5241.0,778,410,10,1,1,2,112,4
5242.0,239,1150,30,3,3,3,333,9
5243.0,463,210,10,2,1,1,211,4
5245.0,141,2260,30,3,3,4,334,10
5247.0,785,1030,20,1,2,3,123,6
5248.0,519,320,20,1,2,2,122,5
5249.0,253,960,20,3,2,3,323,8
5250.0,736,650,20,1,2,2,122,5
5252.0,288,1190,20,2,2,3,223,7
5253.0,526,1320,20,1,2,3,123,6
5255.0,358,1660,30,2,3,3,233,8
5256.0,596,150,10,1,1,1,111,3
5257.0,666,20,10,1,1,1,111,3
5259.0,736,370,10,1,1,2,112,4
5260.0,547,820,20,1,2,3,123,6
5261.0,43,290,20,4,2,2,422,8
5262.0,50,410,20,4,2,2,422,8
5263.0,85,1920,20,4,2,4,424,10
