track_name,track_uri,album_name,artist_name,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
untitled 05 | 09.21.2014.,3V8vWoCbKbfjNrPaQ4YtSg,untitled unmastered.,Kendrick Lamar,2016-03-04,338426,54,0.321,0.461,0.62,0.0,0.151,-9.822,0.496,153.941,4
Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,The Life Of Pablo,Kanye West,2016-06-10,320680,70,0.62,0.592,0.403,0.0,0.54,-8.768,0.414,105.169,4
Go Go Chaos,0NNKB1vQpy4eTeRFdalIDA,Go Go Chaos,Bonjah,2011,244244,29,0.671,0.788,0.382,0.0622,0.109,-12.224,0.0394,99.965,4
Dissolve,3HYUoBfxI2o66tUBQ5vhs0,A Good Look,Private Island,2014-09-09,331904,0,0.236,0.55,0.574,0.000432,0.0989,-6.01,0.0314,122.047,4
"Dancing in the Rain (feat. Donnie Trumpet, Brandon Fox & Shay Lewis)",6vpmEb3q6U7trxPRMC2lnf,Broad Shoulders,Taylor Bennett,2015-12-14,236936,41,0.817,0.302,0.475,2.07e-05,0.322,-11.729,0.156,83.897,3
Gumbo,0psbBdxOb3A8WMuG3ludUw,Gumbo,Jay Rock,2015-07-01,221309,30,0.238,0.647,0.75,3.29e-05,0.189,-7.758,0.0863,100.975,4
One Dance,1xznGGDReH1oQq0xzbwXa3,Views,Drake,2016-05-06,173986,0,0.00784,0.791,0.619,0.00423,0.351,-5.886,0.0532,103.989,4
Arizona,6W7XAzKUerlKPSztkOb7ld,Because Of The Times,Kings of Leon,2007-04-03,290093,0,0.0146,0.506,0.523,0.232,0.0874,-6.809,0.0302,154.053,4
Sideways (feat. Citizen Cope),34DdiMOZFVqMHu0uJ2Vd8a,Shaman,Santana,2002-09-30,280173,52,0.168,0.532,0.468,0.0,0.125,-7.624,0.0431,112.392,4
Low Life (feat. The Weeknd),7EiZI6JVHllARrX9PUvAdX,EVOL,Future,2016-04-13,313546,74,0.337,0.722,0.331,0.282,0.146,-7.789,0.0726,143.961,4
River,0TGTE9TEh9qzuFwmtRNICn,Bishop Briggs,Bishop Briggs,2017-04-14,214280,56,0.274,0.726,0.484,2.44e-06,0.0874,-6.707,0.0477,62.493,4
Look It Here,6Xhqj29KSYBJSnlh7ZwXi2,Nathaniel Rateliff & The Night Sweats,Nathaniel Rateliff & The Night Sweats,2015-01-01,183080,0,0.0498,0.662,0.874,0.0206,0.342,-5.004,0.0317,117.036,4
Alaska,4DyfJFTQb27adTDdhFeSgD,Now That The Light Is Fading,Maggie Rogers,2017-02-16,189400,49,0.313,0.837,0.312,0.0175,0.0923,-13.797,0.0702,104.008,4
I Took A Pill In Ibiza - Seeb Remix,17Fd6Yb7mSbinKG8LoWfFl,"At Night, Alone.",Mike Posner,2016-05-06,197933,0,0.0353,0.663,0.713,7.68e-06,0.0843,-6.647,0.112,101.965,4
Reaper,1usLCyaUZ2y0uoPmKj1uYo,This Is Acting,Sia,2016-01-29,219773,38,0.0355,0.567,0.773,0.00011,0.0901,-3.344,0.0451,82.947,4
Ophelia,6ZYS6QQxTLsQ6IFXdVx1r4,Cleopatra (Deluxe),The Lumineers,2016-02-05,160106,0,0.603,0.664,0.573,0.000604,0.0915,-6.482,0.0276,76.371,4
Same Drugs,6CTTipcCa8RZX8aY0mttHa,Same Drugs,MisterWives,2016-08-19,264586,41,0.822,0.566,0.354,0.00201,0.0768,-8.01,0.029,89.943,4
Diddy Bop (feat. Cam O'bi & Raury),6JvfBzqZmSiEG5MjM7OcSY,Telefone,Noname,2016-08-12,208000,53,0.713,0.637,0.503,0.000113,0.109,-6.927,0.336,81.061,4
Wild Season (feat. Florence Welch),78t31YeF2hp8grJskZUMQd,Anything But Words,Banks & Steelz,2016-08-26,266626,37,0.000225,0.406,0.832,0.000526,0.102,-5.809,0.107,83.708,4
The Less I Know The Better,4g3Ax56IslQkI6XVfYKVc5,Currents,Tame Impala,2015-07-17,216318,0,0.0138,0.64,0.755,0.0208,0.12,-4.077,0.0287,116.883,4
Good Grief,6IGA5YrFiEr5ANrMqKkR6H,Wild World,Bastille,2016-09-09,206493,68,0.147,0.73,0.758,0.0,0.311,-4.888,0.0653,120.041,4
Sweet Dogs,5sSuYy2Z0nd2iLOhyPLMNg,Sweet Dogs,Trolle Siebenhaar,2007-01-01,225906,36,0.197,0.622,0.669,0.00588,0.317,-8.629,0.241,81.693,4
Stars,0EbMX2hjQI9C7rRxuLUcJk,In the Grass,Connie Constance,2015-09-04,191652,0,0.74,0.356,0.452,0.000532,0.112,-9.399,0.0633,95.727,5
Starboy,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,2016-11-25,230453,0,0.165,0.681,0.594,3.49e-06,0.134,-7.028,0.282,186.054,4
No Woman,1CLmFKW99S8eJrebO3GB04,Light Upon the Lake,Whitney,2016-06-03,237973,1,0.893,0.581,0.4,0.576,0.161,-8.739,0.0291,112.331,4
Rule The World,6ulet7v2KicrXN6RIEXjeQ,Love & Hate,Michael Kiwanuka,2016-07-15,342826,0,0.271,0.313,0.474,0.00222,0.0974,-7.914,0.0374,79.971,4
Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,The Life Of Pablo,Kanye West,2016-06-10,135920,82,0.118,0.724,0.573,0.0,0.538,-4.113,0.0549,113.088,4
Genghis Khan,6MDijuuArPJv1vbp7K1x3f,iii,Miike Snow,2016-03-04,212146,62,0.04,0.688,0.847,2.81e-06,0.598,-3.238,0.0508,93.979,4
Shit Don't Stop,5DWd8yl1yOk7tWay2k6R2V,Shit Don't Stop,G Perico,2016-09-30,138556,33,0.00201,0.731,0.647,0.0,0.0964,-4.326,0.0811,97.028,4
"Father, Father",5mSJgLW43dmFEMK50ECr0S,Smile Good,Jay Prince,2016-10-21,206769,43,0.0498,0.629,0.749,0.0104,0.494,-5.414,0.0674,130.016,4
Runner (feat. A$AP Ant & Lil Uzi Vert),44gZSuP2nPUvab9ajBrnVM,Cozy Tapes: Vol. 1 Friends -,A$AP Mob,2016-10-31,199986,44,0.0977,0.856,0.548,0.0,0.115,-6.658,0.205,130.063,4
Emotions And Math,6Kb8WLckgaTdAVCViYliPx,Emotions And Math,Margaret Glaspy,2016-06-17,197266,0,0.368,0.683,0.554,3.82e-06,0.107,-6.496,0.0316,108.596,4
Me and Your Mama,4r0GVpjSsKSR1biv4fOoa5,"""Awaken, My Love!""",Childish Gambino,2016-12-02,379226,0,0.0105,0.556,0.45,0.0483,0.0707,-11.874,0.0338,117.99,3
Where Did I Go?,5d1G2EevctGiuNYrDJPphT,Where Did I Go?,Jorja Smith,2016-05-23,190324,0,0.484,0.69,0.642,0.112,0.0977,-7.103,0.0721,97.089,4
Caroline,5hTpBe8h35rJ67eAWHQsJx,Good For You,Aminé,2017-07-28,209640,73,0.17,0.94,0.335,0.0,0.262,-10.179,0.505,120.04,4
Silvertongue,0yTJtxZJ5VLfBEHhiNUNeY,Home of the Strange,Young the Giant,2016-08-12,197426,60,0.00975,0.673,0.789,0.0,0.752,-4.288,0.0408,100.043,4
Like Eye Did,4fEF8iLpMlSt3a02Vw532I,Like Eye Did,FIL BO RIVA,2016-06-20,236933,0,0.494,0.509,0.468,5.03e-06,0.0695,-8.147,0.0739,110.35,4
False Prophets,0eneujAc4PxkdjP25Gsue1,False Prophets,J. Cole,2016-12-06,237426,60,0.696,0.729,0.739,9.37e-06,0.164,-9.5,0.338,90.306,4
everybody dies,1wIQtB3UQ1TfjNMZZqO6eh,everybody dies,J. Cole,2016-12-06,161826,61,0.281,0.779,0.694,1.36e-05,0.109,-9.376,0.2,82.861,4
Say Something Loving,728zbo72kOoYdGR3AhNsyF,I See You,The xx,2017-01-13,238373,0,0.296,0.627,0.721,6.41e-05,0.231,-7.782,0.0304,130.08,4
Pink + White,3xKsf9qdS1CyvXSMEid6g8,Blonde,Frank Ocean,2016-08-20,184516,83,0.667,0.545,0.545,5.48e-05,0.417,-7.362,0.107,159.94,3
Ivy,2ZWlPOoWh0626oTaHrnl2a,Blonde,Frank Ocean,2016-08-20,249191,80,0.785,0.575,0.386,0.000289,0.229,-9.584,0.037,116.408,4
Show You The Way,2ZIHKdsXfOS3cZoGRD2vGL,Drunk,Thundercat,2017-02-24,214554,53,0.148,0.698,0.514,0.0888,0.101,-10.325,0.0663,75.989,4
High For Hours,4WfjYOo0JxommRm1PyObJl,High For Hours,J. Cole,2017-01-18,251308,59,0.449,0.87,0.446,0.0,0.16,-9.818,0.424,95.518,4
Feeling Alive,3WUiiqaOUI1K6ttDLS2dJ1,My Name Is Earl,Earl St. Clair,2017-03-02,191666,44,0.196,0.717,0.754,0.0,0.468,-6.143,0.0704,89.972,4
Black Mambo,3YBYCxerAPKmi7mxxspJ21,ZABA (Deluxe),Glass Animals,2014-01-01,248920,21,0.294,0.675,0.409,0.000596,0.119,-10.707,0.0423,79.954,4
Psylla,4XCpDE4pLTkkQ0kudqBLdS,Glass Animals,Glass Animals,2013-01-01,211194,48,0.0933,0.788,0.577,0.000327,0.17,-9.223,0.0365,124.498,4
Flip,4PFURIHolBV6gXQs5lH570,ZABA (Deluxe),Glass Animals,2014-01-01,222840,9,0.0811,0.648,0.55,0.00184,0.0864,-9.405,0.0421,128.009,4
Walla Walla,1z8Ri7dzCg3EnWx4gr0KnO,ZABA (Deluxe),Glass Animals,2014-01-01,217173,7,0.000156,0.472,0.612,0.0267,0.475,-8.297,0.0735,185.965,4
Intruxx,1F4bXwGiiLyCQ3JbkKjtO5,ZABA (Deluxe),Glass Animals,2014-01-01,169333,5,0.801,0.412,0.336,0.944,0.341,-12.947,0.0328,130.099,4
Hazey,44kxtKjtqycqi1INVYl21D,ZABA (Deluxe),Glass Animals,2014-01-01,265893,15,0.00297,0.651,0.503,0.00797,0.112,-10.773,0.0381,89.993,4
Toes,11E1Xpu94v5e5qGJO6no64,ZABA (Deluxe),Glass Animals,2014-01-01,254640,19,0.406,0.639,0.347,0.000268,0.215,-12.322,0.0421,72.978,4
Wyrd,32MsBiWwhsHXpoKUlh1BN3,ZABA (Deluxe),Glass Animals,2014-01-01,245546,7,0.0692,0.553,0.592,0.0148,0.336,-10.205,0.113,155.944,4
Cocoa Hooves,0tQ3UNjWYzB53QnGzLAqVB,ZABA (Deluxe),Glass Animals,2014-01-01,271906,12,0.46,0.53,0.275,1.12e-05,0.0729,-13.868,0.0349,133.973,4
JDNT,6TvhhNSHNbM7snvQNtBJyk,ZABA (Deluxe),Glass Animals,2014-01-01,263666,7,0.173,0.49,0.495,0.0,0.0794,-12.252,0.0338,148.967,4
Happy Little Pill,7aqZOG8sgW8vDQjyfSNpRj,Happy Little Pill,Troye Sivan,2014-07-25,224874,0,0.000833,0.622,0.594,3.24e-06,0.114,-7.184,0.0352,91.961,4
Port Of Morrow,3Try68sPCVOlmX0B5o57ZT,Port Of Morrow,The Shins,2012-03-16,349693,33,0.134,0.578,0.554,8.07e-05,0.0654,-8.469,0.0294,121.022,4
Us,2aiLqpOEw4fwgnh5aPsiuI,Us,MOVEMENT,2013-01-01,182978,0,0.202,0.681,0.521,0.562,0.0751,-12.874,0.122,179.986,4
Breathe This Air,3bA0hrJrzMDww3ChuXBDCs,Breathe This Air,Jon Hopkins,2013-08-13,248280,36,0.131,0.827,0.61,0.00272,0.13,-9.563,0.247,129.104,4
Ivory,47prNzqRUL0L9z9qZRRbZj,MOVEMENT,MOVEMENT,2014-01-01,222339,47,0.079,0.493,0.431,0.499,0.115,-10.741,0.391,177.046,4
Need It,06bp6mIqFstXamxGpqWyyo,Dark Eyes,Half Moon Run,2012,205680,45,0.786,0.607,0.22,0.0119,0.108,-11.948,0.026,100.041,3
Like the Wind,7EEpwZQXUxUOAHNH9ALY03,We Are Only What We Feel,NONONO,2014,202327,17,0.00253,0.54,0.776,0.0452,0.0695,-4.157,0.0385,170.042,4
She Wants To Know,1t29e18N84JoZlKfSFKOdk,Dark Eyes,Half Moon Run,2012,251666,36,0.0545,0.571,0.651,0.0104,0.0475,-8.372,0.0329,96.013,4
Nerve,6SHXvrdyCJYt5icmbW66om,Dark Eyes,Half Moon Run,2012,197186,34,0.74,0.633,0.499,0.00225,0.0926,-8.621,0.027,136.182,4
The River,1YNovBLh0giCYkIFf2we5j,Warring,The Darcys,2013-09-17,238026,0,0.2,0.686,0.814,0.128,0.122,-6.869,0.0373,112.022,3
Thea,4lPSgKqSWISlZ7UtGPGmSl,Tales Of Us,Goldfrapp,2013-01-01,290413,0,0.0752,0.548,0.819,0.0123,0.376,-10.831,0.102,97.993,4
Bridges,6YBzOwd4jKZjFbEPYOuYl1,Harlequin Dream,Boy & Bear,2013-08-16,245920,33,0.0401,0.426,0.744,0.00826,0.098,-5.32,0.0283,166.228,4
Breathe,46LwAOzg3UYvxiXyyaFedz,genetic world,Télépopmusik,2001-04-30,296226,0,0.421,0.687,0.646,0.41,0.362,-13.639,0.0462,113.993,4
Shivers,3zXX7FaVDlBieYwF4EHejh,Shivers,JMR,2014-09-29,245733,0,0.907,0.467,0.326,0.000568,0.211,-11.878,0.0602,109.654,4
Closer,2glODKy9vTwXzbFwiACdtS,Closer,JMR,2014-05-13,227617,0,0.0903,0.618,0.531,0.00026,0.151,-9.898,0.0758,152.039,4
Lost,0vMhWVMsjAnw9FcejVNjeT,Covers Tape,Trails and Ways,2013-12-10,181834,11,0.0967,0.743,0.801,0.0066,0.113,-6.444,0.0343,121.97,4
Love,2r28VvWB0kMA3o4epSlcJG,Wild Youth EP,Daughter,2012-01-01,344186,0,0.368,0.561,0.437,0.683,0.0911,-13.236,0.0365,133.965,4
Undone,1i3Xz4w9VcqEG4QXLX9Chu,Volition,Phoria,2016-06-03,243644,25,0.394,0.644,0.486,0.00499,0.0995,-10.279,0.0369,138.011,4
Bassically,10ynqei9RoHj4Q9lqr636t,Bassically,Tei Shi,2014-01-01,291117,0,0.00079,0.619,0.632,0.733,0.141,-9.489,0.0401,99.987,4
Get Good (Infinitefreefall Remix),5f51eKOzliTl6wBgBPHzor,Get Good (Infinitefreefall Remix),St. South,2015-01-15,286153,0,0.252,0.665,0.77,0.223,0.39,-5.286,0.0329,90.978,4
Insane,5qmtkyOgqA2HhjWRHj5Gez,Flume,Flume,2012-12-21,213883,0,0.0505,0.348,0.536,5.97e-05,0.121,-8.257,0.0454,188.069,4
Skin Of The Night,2mHx4SyBWXEnPtRWcz0ZSB,Saturdays = Youth,M83,2008-04-15,372866,32,0.00674,0.497,0.684,0.0191,0.213,-6.588,0.0298,120.024,4
Hide - Remastered 2015/ Bonus Track,28aP4b98MJOlGrO5v3YoJl,For The Company,Little May,2015-10-09,212106,0,0.278,0.574,0.632,0.0265,0.112,-10.031,0.0365,133.87,4
The Hills,25khomWgBVamSdKw7hzm3l,Beauty Behind The Madness,The Weeknd,2015-08-28,242253,0,0.0861,0.356,0.567,0.0,0.137,-7.011,0.0798,135.553,5
Money All Around,52uUYGcE3S36l9t7ZhBwA6,The Shape of Brat Pop to Come,HOLYCHILD,2015-05-29,189613,0,0.0165,0.668,0.732,0.000537,0.0909,-5.197,0.0578,146.077,4
Talking Body,7cgu4JBW3hq1GwTM1ilkKQ,Queen Of The Clouds,Tove Lo,2014-09-24,238426,66,0.0966,0.736,0.761,0.0,0.0823,-5.449,0.0338,119.999,4
Lean On (feat. MØ & DJ Snake),4WjH9Bzt3kx7z8kl0awxh4,Peace Is The Mission,Major Lazer,2015-05-29,176561,0,0.00346,0.723,0.809,0.00123,0.565,-3.081,0.0625,98.007,4
Earned It (Fifty Shades Of Grey),7ID2dydg1QFuWObmdhwzfm,Beauty Behind The Madness,The Weeknd,2016-03-16,277706,27,0.408,0.647,0.291,0.0,0.0772,-8.275,0.0363,119.839,3
Mystified - 2017 Remaster,524nCOIQg9fi0pETVnbpv8,Tango In the Night (Deluxe Edition),Fleetwood Mac,1987-04-13,189760,45,0.737,0.538,0.356,0.15,0.0871,-13.791,0.027,178.656,4
101 Vultures,3QatFdV6WULnL12Aj4Q1cW,101 Vultures,Alex Winston,2013-09-17,226520,34,0.649,0.569,0.545,1.64e-05,0.585,-7.872,0.0391,110.032,4
Waiting Game,27mT3JdR3sRJyiMBFHdhB4,Goddess (Deluxe),BANKS,2014-01-01,207718,58,0.658,0.334,0.397,0.00014,0.136,-10.313,0.0328,129.127,4
Coloring,2FFYeeIB7Vxj5qL8xr7Kd6,Coloring,Kevin Garrett,2014-11-11,219973,0,0.497,0.645,0.264,0.064,0.113,-10.075,0.0266,76.025,4
Save Me,6f8NfeynFwGIeMLxIhmaB9,It's Alright / Save Me,Majik,2015-02-16,245684,34,0.873,0.484,0.601,0.903,0.159,-8.972,0.086,94.964,4
It's Alright,1L1vWlBmczGdw74eQOtrtD,It's Alright / Save Me,Majik,2015-02-16,306000,33,0.704,0.444,0.429,0.168,0.325,-11.722,0.0799,95.073,4
Collarbones,1zaFz70oFRoyiV6lv3kwen,Topograph,Thomston,2016-09-30,173506,13,0.903,0.454,0.385,0.000487,0.113,-12.065,0.0505,88.136,4
Little Bit,6PZDPg3dZgJkNL6nVMUB4b,Youth Novels,Lykke Li,2008-01-28,273426,42,0.158,0.819,0.736,0.00161,0.109,-6.504,0.0416,120.318,4
Gasoline,2IO7yf562c1zLzpanal1DT,BADLANDS (Deluxe),Halsey,2015-08-28,199593,72,0.223,0.731,0.58,0.0,0.129,-7.328,0.0399,119.997,4
I Don't Wanna Be in Love,6R6pSO0R1MP8sU5dkXN4uo,Dark Waves,Dark Waves,2015-05-08,194720,0,0.0374,0.658,0.559,0.000356,0.0821,-7.626,0.0327,132.022,4
Drowning,5EAIvJhrfTJJEc0JH5q8m7,Goddess (Deluxe),BANKS,2014-01-01,249626,47,0.496,0.295,0.6,0.000784,0.282,-7.775,0.0672,162.265,4
Obedear,0AVzhaaOaGgdyXJ2orgfwC,Shrines,Purity Ring,2012-07-23,209573,0,0.195,0.605,0.732,0.0135,0.246,-5.643,0.15,195.978,4
I Gave It All,4TEwxcIbCzXTxWpcCbaZwk,Silhouettes,Aquilo,2017-01-27,232213,0,0.565,0.454,0.404,0.000174,0.378,-10.974,0.0397,119.875,4
The Heartbeat the Soul,78crTB0HGLcAa8tHpBMqZc,Dark Waves,Dark Waves,2015-05-08,233494,0,0.0512,0.673,0.42,0.0489,0.0823,-10.405,0.0289,110.011,4
Do You Remember,5V53dAjgNInfXNlz2cryvd,Thirty One,Jarryd James,2015-09-11,234866,52,0.198,0.669,0.302,0.000345,0.115,-10.896,0.0674,71.988,4
Warm,1BgSJnoM44sIin6ESsZMkP,Warm,SG Lewis,2015-02-23,286205,0,0.518,0.466,0.46,0.393,0.103,-13.928,0.0849,96.948,4
Sex,5DA77EqppDmCTWGovd4oTP,Sex,Cheat Codes,2016-02-19,228361,0,0.00451,0.51,0.692,0.0,0.138,-5.825,0.171,102.42,4
Hold On We're Going Home,2SAhbZ5QqI5Tof5DeBjGyF,Varsity EP,ASTR,2014-01-21,190582,45,0.0172,0.496,0.54,0.0367,0.13,-7.121,0.0324,131.337,5
Sexy Boy,7Fx3o9QtK1vtpkEWkM6OJu,Moon Safari,Air,1998-01-14,298466,46,0.0011,0.437,0.652,0.614,0.111,-6.152,0.0288,111.888,4
Red,3aCxHA8jeQ6OepXogVMheu,Volition,Phoria,2016-06-03,348000,35,0.725,0.542,0.307,7.8e-05,0.0998,-11.586,0.101,142.072,4
Once Again,0TDxwJVe8fd6VrmnEHT4Mq,Bloodworks,Phoria,2013-04-29,296124,7,0.411,0.502,0.271,0.0297,0.0999,-16.825,0.039,151.956,4
Bloom,0DQEvC22c60Hk0nHTXVRSY,In Return,ODESZA,2014-09-04,195692,0,0.0145,0.558,0.577,0.859,0.0702,-6.675,0.027,130.021,4
Shape Of My Heart,2vdId18EePzFhwfp4ryqFq,Ten Summoner's Tales,Sting,1993-03-09,279226,0,0.691,0.537,0.373,0.000915,0.083,-10.081,0.0331,83.936,4
Fragile,6PyxrogMU9imKqVtKx6840,Cloud Nine,Kygo,2016-05-13,230961,59,0.177,0.47,0.422,0.000216,0.0879,-7.474,0.0522,149.505,4
Close,3lSDIJ2abCrOdDJ6pshUap,Last Year Was Complicated,Nick Jonas,2016-06-10,234213,68,0.253,0.654,0.623,0.0,0.144,-5.273,0.082,123.996,4
1977,4wx2eJk0aTUVtJzJd8FjMr,Communion (Deluxe),Years & Years,2015-06-22,180613,27,0.394,0.61,0.451,0.000459,0.068,-7.366,0.0316,154.087,4
Hard to Forget,1BFBErSK8j6p4hZDgqTCAC,Hard to Forget (EP),Jane XØ,2016-10-21,200840,34,0.205,0.403,0.633,1.49e-05,0.0909,-6.013,0.0992,119.688,5
You Were Right - Louis Futon Remix,1eFtKAG68OThfscFJ0wR1s,You Were Right (Remixes),RÜFÜS DU SOL,2016-04-15,288134,0,0.0687,0.499,0.743,4.02e-06,0.421,-5.943,0.21,121.929,4
Something About You - ODESZA Remix,6vjWim6xU6tPjA42GxSp1U,Something About You (The Remixes),Hayden James,2015-08-21,343800,57,0.0184,0.705,0.674,0.0149,0.138,-8.432,0.04,105.0,4
Slip,1BaOhe084eXesllCBZXHYn,Highspeeds,Elliot Moss,2015-05-12,298906,0,0.754,0.716,0.275,1.85e-05,0.147,-10.013,0.0547,63.513,4
Let Me Touch Your Fire,0bRXBPQ4uL0N3aGV8SVIk7,Let Me Touch Your Fire,A R I Z O N A,2016-01-15,218734,49,0.462,0.699,0.511,0.000121,0.11,-7.312,0.0867,157.987,4
You Know You Like It,1sNSG13fsK6KPKKNIQXXrh,You Know You Like It,DJ Snake,2014-10-14,247266,0,0.0141,0.407,0.725,2.46e-06,0.306,-5.346,0.188,196.093,4
PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,Mind Of Mine (Deluxe Edition),ZAYN,2016-03-25,202746,77,0.117,0.584,0.7,0.0,0.0939,-4.275,0.0456,124.944,4
Serious (feat. Matt Corby),18YIDJGWXocUPFbAzTaq8g,Cloud Nine,Kygo,2016-05-13,234093,50,0.642,0.677,0.569,0.00119,0.509,-10.833,0.0927,100.06,4
When The Rain Falls,5czVBtQMKXLZbspJFi0YO6,Smorgasbord,Mike Monday,2006-10-16,203533,35,0.38,0.367,0.42,0.812,0.0816,-12.527,0.144,170.05,1
Hold Me Down,0IRdGYwoPAnu2VAAXxu1o4,Pick Me Up,Mansionair,2015-10-02,358793,0,0.601,0.591,0.418,0.0798,0.0859,-8.935,0.0459,99.987,4
Ordinary Pleasure,3OfDHWT1BMKh83Cvvbcleq,Syncope,Port St. Willow,2015-11-17,388000,7,0.777,0.338,0.294,0.0658,0.0883,-15.682,0.0308,171.866,3
'Cause I'm A Man,2oVyKK5NH2oawyrDZJn581,Currents,Tame Impala,2015-07-17,241985,0,0.103,0.537,0.695,0.00315,0.134,-5.013,0.0371,144.674,4
Often - Kygo Remix,1qoHlIpgGxtmYsYdyiySiL,Often (Kygo Remix),The Weeknd,2015-04-07,234400,0,0.12,0.582,0.498,0.0,0.385,-9.906,0.0455,80.028,4
Gold Dust (feat. SEMMA),7k9tjaIq7zEmMFqNth3oWu,Don't Stay Away - EP,King Henry,2016-11-11,285053,11,0.0842,0.423,0.547,0.01,0.0472,-6.706,0.13,115.808,4
Freak - Sam Feldt Remix Edit,63eXW1UGLbqCx8MLAoBnWZ,Freak (The Remixes),R3HAB,2016-05-06,196389,23,0.469,0.636,0.77,0.0,0.268,-5.671,0.125,118.038,4
Lights Out,07ARBxsDbIdAxLwuRCkGJ4,Utopian,Virginia To Vegas,2016-12-02,212400,37,0.0828,0.64,0.701,3.98e-06,0.123,-6.661,0.0492,97.012,4
Oh Lord,1sTUEdVO85YU8Ymk2jeAls,Oh Lord,MiC LOWRY,2016-09-16,214744,0,0.0217,0.273,0.794,0.0,0.0616,-6.644,0.0675,95.902,4
Body Say,0i7bg5CcqyaceKjXaPXywN,Body Say,Demi Lovato,2016-07-01,193893,0,0.00516,0.63,0.735,1.96e-06,0.261,-4.787,0.037,86.993,4
Undo,1LD52Nzt9wg1vB3F6gelPH,The 1975 (Deluxe Version),The 1975,2013,244653,44,0.00628,0.351,0.712,0.479,0.0768,-8.333,0.0375,129.028,4
BITE,72mvdKU4Lw2737idPLKTjh,Blue Neighbourhood (Deluxe),Troye Sivan,2015-12-04,186052,50,0.192,0.591,0.402,0.0,0.148,-5.847,0.0337,125.015,4
Make It Last,6rBaWJuBUzcpGI5iNKleWs,Volume I,Virginia To Vegas,2014-11-10,210973,9,0.00259,0.614,0.725,0.0,0.0847,-6.776,0.0385,89.972,4
Boy,0HBWIEEWTqnLmZAo8XLcGt,Beyond the Streets,Alaskan Tapes,2016-03-31,361860,0,0.975,0.343,0.129,0.883,0.081,-24.753,0.0386,85.05,4
Single,5Ma3BlNVDtn3JiwMEafSaq,Wiped Out!,The Neighbourhood,2015-10-30,262320,63,0.755,0.249,0.492,0.0,0.243,-7.108,0.0352,54.134,4
Shanghai,5y2xDW8H6olL4GqJXtDugS,Shanghai,Carta,2016-09-02,166875,0,0.395,0.61,0.706,0.0659,0.286,-5.438,0.0408,128.001,4
Innerbloom - What So Not Remix,4RFjprBGnrl9dkAWuVnKJZ,Innerbloom (The Remixes),RÜFÜS DU SOL,2016-10-21,277199,18,0.135,0.437,0.709,6.55e-05,0.152,-6.627,0.0947,137.972,4
Conrad,65fXbdx5DstarNIGI7NRdS,Rennen,SOHN,2017-01-13,223095,0,0.0357,0.606,0.734,0.000115,0.239,-4.983,0.0298,79.982,4
Dive (feat. Enya and Alex Aris),6eEZH8Y3lgmILNqt6SP1Xn,Dive,Salvatore Ganacci,2016-07-22,201126,41,0.107,0.676,0.709,3.28e-06,0.0912,-3.563,0.0826,141.986,4
Now Or Never,7i2DJ88J7jQ8K7zqFX2fW8,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,214801,67,0.107,0.67,0.585,1.11e-06,0.131,-4.861,0.0354,110.03,4
Silhouettes,10J11IZbHXIRVHAYDZLuXa,Silhouettes,Echos,2016-01-25,211162,37,0.00332,0.487,0.469,0.011,0.302,-8.211,0.0324,128.956,4
Arrest Me (Noah Breakfast Remix) [feat. Tei Shi],1Vf5YI99OWk2vVUp8ybra0,Arrest Me (Noah Breakfast Remix) [feat. Tei Shi],Shy Girls,2016-03-04,211428,33,0.651,0.553,0.536,0.000316,0.0852,-7.722,0.0448,105.126,4
Adrenaline,03Y4XvMs8CcSVM7zQwdECF,Lost in the Light,Lauv,2015-09-25,206368,0,0.354,0.644,0.688,2.57e-06,0.0741,-4.407,0.108,94.938,4
Skin,1mjMXiWYKSJ5XmJCC0O9HJ,Loud (Japan Version),Rihanna,2010-01-01,303733,56,0.131,0.638,0.568,0.0,0.127,-6.872,0.0428,126.989,4
Intrigued,1lbgPy6qUbszFfZwQVec97,Intrigued,Nico & Vinz,2017-06-22,197857,36,0.283,0.652,0.686,0.0,0.13,-4.601,0.0383,84.023,4
Electric Feel,2yDM6J0I2vya3uGub4kli8,Electric Feel,CRØW,2017-02-26,262325,0,0.146,0.765,0.341,0.0,0.167,-10.629,0.0616,86.024,4
Atic,7kkEvqaqNQ1CxxPd0gVHYc,Astrid S,Astrid S,2016-05-20,214226,0,0.0589,0.569,0.513,0.000101,0.0824,-7.206,0.036,71.536,4
Far Away Place,1KDnLoIEPRd4iRYzgvDBzo,On The Quiet,Xinobi,2017-03-24,259146,0,0.221,0.617,0.493,0.294,0.696,-12.779,0.0495,119.003,4
Motivation,6rbhWExtuchhpLC5fHnB8n,Here I Am (Deluxe Version),Kelly Rowland,2011-01-01,230560,61,0.187,0.744,0.672,0.000123,0.105,-5.589,0.0418,140.889,4
