0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Over You Again,Tired Hearts EP,The Dig,2013-06-05,206946,16,0.0133,0.459,0.652,0.36,0.134,-8.023,0.036,158.078,4
Anxiety's Door,Totale Nite,Merchandise,2013-01-01,411485,3,1.99e-05,0.334,0.906,0.255,0.535,-8.707,0.0818,154.916,4
Answer,Three,Phantogram,2016-10-07,231600,47,0.129,0.362,0.371,0.0441,0.121,-8.383,0.0324,148.376,5
Stained Glass,In Mind,Real Estate,2017-03-17,234400,32,9.54e-05,0.52,0.849,0.11,0.115,-5.328,0.0314,126.99,4
Goin’ Against Your Mind,You In Reverse,Built To Spill,2006-01-01,522133,26,0.122,0.276,0.939,0.716,0.0257,-5.962,0.146,186.129,4
Pentacle 13,27,Kwesi Foraes,2016-05-27,233360,0,0.0189,0.584,0.473,0.0,0.103,-5.881,0.025,129.974,4
Helplessness Blues,Helplessness Blues,Fleet Foxes,2011-05-03,303386,45,0.0849,0.325,0.46,3.6e-06,0.103,-7.226,0.0335,124.864,3
You Remind Me of Home,"Home, Vol. 5",Various Artists,2003-05-20,136080,38,0.53,0.552,0.374,0.123,0.104,-9.508,0.0308,88.23,4
Hot Thoughts,Hot Thoughts,Spoon,2017-03-17,228653,0,0.0484,0.679,0.902,0.155,0.645,-3.627,0.0303,108.995,4
Sleazy Bed Track - BBC Evening Session 1998,BBC Radio Sessions,The Bluetones,2007-01-01,266280,38,0.00257,0.276,0.555,0.00108,0.282,-8.821,0.028,147.935,4
No Woman,Light Upon the Lake,Whitney,2016-06-03,237973,1,0.893,0.581,0.4,0.576,0.161,-8.739,0.0291,112.331,4
Obvious Bicycle,Modern Vampires of the City,Vampire Weekend,2013-05-08,251253,0,0.403,0.472,0.29,0.000115,0.199,-12.327,0.0957,180.098,4
Cape Cod Kwassa Kwassa,Vampire Weekend,Vampire Weekend,2008-01-27,214706,0,0.843,0.853,0.515,0.0652,0.127,-7.134,0.0418,104.999,4
In Cold Blood,RELAXER,alt-J,2017-06-02,206026,52,0.142,0.495,0.745,0.000441,0.194,-5.475,0.035,143.398,4
Feral Love,Pain Is Beauty,Chelsea Wolfe,2013-09-03,202069,46,0.0508,0.598,0.48,0.867,0.089,-12.478,0.0409,124.007,4
The Way We Used To,Unknown Rooms: A Collection of Acoustic Songs,Chelsea Wolfe,2012-10-16,167728,30,0.837,0.261,0.278,0.077,0.107,-15.73,0.0418,179.212,3
Falling Off,Absent Forever,Plastic Flowers,2017-11-10,228500,0,0.0806,0.482,0.822,0.962,0.156,-5.794,0.0347,127.0,4
1 Billion Dogs,Everybody Works,Jay Som,2017-03-10,164386,25,5.43e-05,0.294,0.83,0.355,0.22,-4.777,0.0443,75.318,4
This Is The Last Time,Trouble Will Find Me,The National,2013-05-27,283386,0,0.644,0.499,0.496,0.368,0.0934,-10.246,0.0327,140.047,4
Popular,High/Low,Nada Surf,1996-06-18,220586,57,0.00751,0.444,0.884,8.94e-05,0.116,-6.104,0.119,94.82,4
Where I Want To Be,Reach For The Sun,The Dangerous Summer,2009-05-05,218906,0,0.00122,0.456,0.916,0.0,0.256,-4.007,0.0771,138.036,4
Misery,California (Deluxe Edition),blink-182,2017-05-19,231986,51,0.00814,0.463,0.949,1.3e-05,0.601,-3.092,0.0978,162.02,4
Halfway Home,Hug Of Thunder,Broken Social Scene,2017-07-07,281986,33,4.05e-05,0.434,0.947,0.0199,0.0912,-3.536,0.0412,142.546,4
True Love Waits,A Moon Shaped Pool,Radiohead,2016-05-08,283463,0,0.938,0.282,0.132,0.104,0.1,-15.569,0.0375,136.186,4
No Matter Where We Go,Light Upon the Lake,Whitney,2016-06-03,161746,0,0.313,0.621,0.932,0.478,0.149,-3.8,0.0473,105.896,4
You’ve Got a Woman,You've Got a Woman / Gonna Hurry (As Slow as I Can),Whitney,2017-03-27,193436,0,0.197,0.49,0.83,9.41e-05,0.349,-5.178,0.0366,150.048,4
Drunk Drivers/Killer Whales,Teens of Denial,Car Seat Headrest,2016-05-20,374653,0,0.218,0.534,0.414,2.11e-06,0.103,-7.952,0.0403,117.079,4
Catamaran,Allah-Las,Allah-Las,2012-09-18,212986,0,0.00658,0.564,0.847,0.00281,0.0341,-5.845,0.0434,122.037,4
Every Girl - Bonus Track,Worship The Sun,Allah-Las,2014-09-16,191703,0,0.0203,0.673,0.717,0.00105,0.106,-7.444,0.0308,131.402,4
Don't You Forget It,Allah-Las,Allah-Las,2012-09-18,184793,0,0.0304,0.615,0.816,0.00587,0.331,-5.323,0.0305,119.324,4
Doused,Oshin,DIIV,2012-01-30,223995,0,0.093,0.394,0.577,0.724,0.0754,-15.044,0.0331,169.96,4
Gonna Leave You,Songs For The Deaf,Queens of the Stone Age,2002-01-01,170200,45,0.02,0.369,0.895,0.9,0.245,-4.183,0.0648,141.506,3
Undone - The Sweater Song,Weezer (Deluxe Edition),Weezer,1994-05-10,304986,0,0.00556,0.45,0.652,0.000786,0.0933,-5.541,0.0276,80.128,4
Sign of the Times,Harry Styles,Harry Styles,2017-05-12,340706,84,0.0275,0.516,0.595,0.0,0.109,-4.63,0.0313,119.972,4
Jackie And Wilson,Hozier,Hozier,2014-07-20,223120,0,0.0687,0.566,0.712,1.3e-05,0.124,-4.201,0.0334,82.193,4
I Need a Dollar,Good Things,Aloe Blacc,2010,243533,44,0.181,0.842,0.484,0.0,0.0868,-7.111,0.0341,95.51,4
Wake Me Up - Acoustic,Lift Your Spirit,Aloe Blacc,2013-01-01,225333,0,0.358,0.569,0.593,0.0,0.134,-7.176,0.0326,115.05,4
All of Me,Love In The Future (South Africa Tour Edition),John Legend,2012,269560,0,0.922,0.422,0.264,0.0,0.132,-7.064,0.0322,119.93,4
"Happy - From ""Despicable Me 2""",G I R L,Pharrell Williams,2014-03-03,232720,3,0.219,0.647,0.822,0.0,0.0908,-4.662,0.183,160.019,4
Mirrors,The 20/20 Experience (Deluxe Version),Justin Timberlake,2013-03-15,484146,78,0.234,0.574,0.512,0.0,0.0946,-6.664,0.0503,76.899,4
Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-05,233653,54,0.0556,0.728,0.697,0.0,0.282,-4.125,0.0456,143.986,4
Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015-01-12,269666,83,0.00801,0.856,0.609,8.15e-05,0.0344,-7.223,0.0824,114.988,4
Shut Up and Dance,TALKING IS HARD,WALK THE MOON,2014-12-02,199080,83,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4
Live Like A Warrior,Spark Seeker,Matisyahu,2012,234133,35,0.0753,0.411,0.811,3.8e-06,0.388,-4.948,0.145,88.747,4
Hold My Hand,I Cry When I Laugh,Jess Glynne,2015,227343,56,0.00159,0.642,0.823,0.0,0.0776,-5.717,0.0289,122.977,4
Stronger,New Eyes,Clean Bandit,2014-06-02,222025,43,0.0343,0.803,0.64,1.72e-06,0.0833,-6.666,0.0438,123.989,4
Stay With Me - Acoustic Version,Stay With Me,You Me At Six,2010-01-01,198573,50,0.172,0.62,0.701,7.4e-05,0.242,-8.241,0.0296,134.966,4
Lips Are Movin,Title (Deluxe),Meghan Trainor,2015-01-09,182666,71,0.0506,0.775,0.825,1.03e-06,0.111,-5.402,0.0464,139.091,4
Am I Wrong,Black Star Elephant,Nico & Vinz,2014,245866,78,0.175,0.729,0.675,1.58e-06,0.55,-6.003,0.0312,119.968,4
All About That Bass,Title (Deluxe),Meghan Trainor,2015-01-09,187920,73,0.0573,0.807,0.887,2.87e-06,0.124,-3.726,0.0503,134.052,4
One Day,Playlist: The Very Best Of Matisyahu,Matisyahu,2005,206973,31,0.196,0.576,0.563,0.0,0.114,-7.333,0.067,144.892,4
Chandelier,1000 Forms Of Fear,Sia,2014-07-04,216120,79,0.0197,0.399,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,5
We Found Love,Talk That Talk,Rihanna,2011-11-18,215226,77,0.025,0.734,0.766,0.00138,0.108,-4.485,0.0383,127.986,4
Wake Me Up - Radio Edit,True,Avicii,2013-01-01,247426,0,0.0038,0.532,0.783,0.0012,0.161,-5.697,0.0523,124.08,4
Laugh (feat. Matisyahu),The Deep End,Itch,2013-03-25,203512,0,0.131,0.696,0.874,0.0,0.235,-3.109,0.16,90.046,4
Budapest,Wanted on Voyage,George Ezra,2014-06-27,200720,1,0.0883,0.714,0.451,0.0,0.108,-8.268,0.0276,127.787,4
I Bet My Life,Smoke + Mirrors,Imagine Dragons,2014-09-18,192706,61,0.335,0.553,0.657,0.000648,0.228,-8.219,0.0405,107.889,4
Amsterdam,Night Visions (Deluxe),Imagine Dragons,2012-09-04,241426,0,0.0072,0.502,0.775,8.58e-06,0.134,-4.97,0.0371,114.996,4
On Top Of The World,Night Visions (Deluxe),Imagine Dragons,2012-09-04,189840,0,0.0818,0.507,0.923,4.63e-06,0.0951,-5.581,0.173,99.252,4
Nothing Left To Say / Rocks - Medley,Night Visions (Deluxe),Imagine Dragons,2012-09-04,536053,0,0.117,0.268,0.79,7.25e-05,0.59,-7.25,0.0469,108.019,4
Tiptoe,Night Visions (Deluxe),Imagine Dragons,2012-09-04,193000,0,0.00158,0.528,0.821,1.8e-05,0.0807,-5.822,0.0322,120.027,4
Counting Stars,Native,OneRepublic,2013-01-01,257266,0,0.0603,0.662,0.71,0.0,0.119,-4.945,0.0364,121.979,4
"Honey, I'm Good.",Magazines Or Novels,Andy Grammer,2014-08-05,199263,72,0.0324,0.752,0.775,0.0,0.351,-7.289,0.0546,122.014,4
Rolling in the Deep,21,Adele,2011-01-19,228293,1,0.131,0.729,0.756,0.0,0.0527,-5.119,0.0294,104.945,4
Rumour Has It,21,Adele,2011-01-19,221426,0,0.637,0.618,0.753,0.0,0.0905,-5.05,0.0451,120.041,4
Pompeii,Bad Blood,Bastille,2013-01-01,214147,73,0.0755,0.679,0.715,0.0,0.271,-6.383,0.0407,127.435,4
Best Day Of My Life,"Oh, What A Life",American Authors,2014-01-01,194240,0,0.0625,0.67,0.905,0.000151,0.0577,-2.385,0.0339,100.021,4
This Is Gospel,"Too Weird to Live, Too Rare to Die!",Panic! At The Disco,2013-10-04,187186,67,0.00155,0.572,0.912,1.2e-06,0.102,-4.875,0.0707,156.073,4
Lego House,+,Ed Sheeran,2011-09-09,185093,54,0.562,0.592,0.637,0.0,0.13,-8.48,0.0992,159.701,4
Sing,x (Wembley Edition),Ed Sheeran,2013,235382,46,0.304,0.818,0.67,1.22e-06,0.0601,-4.451,0.0472,119.988,4
I Wanna Get Better,Strange Desire,Bleachers,2014-07-14,204520,63,0.00281,0.446,0.915,3.87e-05,0.218,-6.221,0.141,190.013,4
Rollercoaster,Strange Desire,Bleachers,2014-07-14,188866,66,0.00205,0.421,0.79,0.000309,0.148,-6.227,0.0538,162.024,4
Rather Be (feat. Jess Glynne),I Cry When I Laugh,Jess Glynne,2015,227833,50,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4
Remind Me Who I Am,A Way To See In The Dark,Jason Gray,2011-01-01,227266,0,0.000724,0.543,0.668,7.96e-05,0.322,-7.396,0.0272,93.009,4
Secrets,Heart On My Sleeve (Deluxe),Mary Lambert,2014-10-14,223405,47,0.026,0.789,0.555,0.000135,0.215,-5.9,0.041,93.229,4
Geronimo,Bombs Away,Sheppard,2015-01-12,218227,69,0.456,0.705,0.78,0.00152,0.115,-6.267,0.0805,142.028,4
Young Volcanoes,Save Rock And Roll,Fall Out Boy,2013-01-01,204506,55,0.00123,0.599,0.853,0.000504,0.37,-3.878,0.0365,94.997,4
