0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Nowhere,Nowhere,FRENSHIP,2015-10-27,227266,35,0.0214,0.669,0.777,0.103,0.0651,-5.299,0.0386,89.992,4
For U (feat. SHE),Parental Advisory Explicit Content,SMNM,2016-11-21,244054,0,0.00136,0.576,0.616,9.4e-05,0.296,-5.551,0.0325,73.988,4
Love Me Better (feat. Ariel Beesley) [Tep No Remix],Love Me Better (feat. Ariel Beesley),Love Thy Brother,2016-12-09,210372,0,0.0329,0.614,0.702,1.33e-05,0.145,-3.949,0.027,102.005,4
Light It Up (feat. Molly),Light It Up (feat. Molly),Clear Six,2016-10-21,204545,5,0.23,0.697,0.9,0.00229,0.16,-3.457,0.0569,109.999,4
Runaway (feat. Tyler Shaw),Runaway (feat. Tyler Shaw),ODC,2016-11-25,191748,13,0.0778,0.641,0.825,1.33e-06,0.169,-5.873,0.0448,127.979,4
Run Away,Run Away,Warner Newman,2016-10-03,241957,14,0.000741,0.584,0.784,0.0,0.0925,-6.473,0.0362,94.998,4
Burn. Build. Repeat.,Burn. Build. Repeat.,Kevin Andreas,2016-08-26,227007,11,0.000202,0.691,0.813,0.000107,0.396,-3.72,0.0366,120.029,4
Island Party,Island Party,Tropixx,2017-01-05,241955,19,0.024,0.598,0.751,3.39e-06,0.116,-7.036,0.169,92.95,4
Only One - Radio Edit,Only One (Radio Edit),Sigala,2016-12-02,203906,47,0.0039,0.626,0.938,0.000452,0.599,-3.005,0.0944,124.932,4
Invincible - Original Mix,Invincible (The Remixes),Borgeous,2014-10-13,281920,0,0.00606,0.653,0.767,0.000588,0.0881,-4.246,0.032,127.989,4
Roller,Blood For Mercy,Yellow Claw,2015-12-04,197342,4,0.0718,0.624,0.83,0.024,0.739,-3.646,0.0415,139.948,4
No Apologies. (feat. Wiz Khalifa) - The Wixard Remix,No Apologies. (feat. Wiz Khalifa) [Tropical Remix],JoJo,2016-12-16,220606,23,0.0509,0.723,0.745,0.0,0.25,-7.609,0.246,98.952,4
Would I Lie to You - Festival Mix,Would I Lie to You,David Guetta,2016-09-30,300000,28,0.00595,0.652,0.947,8.17e-05,0.0489,-5.016,0.0799,128.003,4
Knives,Knives,Matoma,2015-11-13,208000,43,0.0791,0.679,0.576,5.8e-06,0.21,-8.515,0.0335,136.01,4
Follow You,Follow You,Cheat Codes,2015-11-13,179182,15,0.0063,0.607,0.906,0.156,0.128,-5.27,0.0335,111.987,4
"Hold On, We're Going Home",The Gift,Pia Mia,2014-01-01,181600,56,0.154,0.458,0.572,1.4e-05,0.117,-6.837,0.0969,89.261,4
In My Head (Joe Mason Remix) [feat. RKCB],In My Head (Joe Mason Remix) [feat. RKCB],Steve James,2016-12-05,227368,0,0.15,0.594,0.399,0.0,0.134,-7.747,0.0788,94.993,4
Morrison,Morrison,FRENSHIP,2014-06-03,235755,34,0.0441,0.703,0.731,0.0618,0.152,-6.643,0.0379,109.989,4
Call On Me - Ryan Riback Extended Remix,Call On Me (Remixes),Starley,2016-10-14,222040,43,0.0604,0.67,0.838,0.000611,0.159,-4.031,0.0362,104.998,4
Shotgun Love,Shotgun Love,Pia Mia,2013-09-09,170666,35,0.0328,0.681,0.641,0.0,0.106,-5.06,0.0371,90.003,4
Warm Blood,Emotion,Carly Rae Jepsen,2015-06-24,253066,6,0.0079,0.704,0.691,0.0471,0.0835,-8.036,0.149,102.987,4
Looks Like Sex,Looks Like Sex,Mike Posner,2011-12-02,204786,41,0.151,0.728,0.656,0.0,0.28,-5.34,0.0378,104.998,4
What About The Love,What About The Love,Sam Feldt,2017-02-03,191265,1,0.0262,0.712,0.634,9.1e-06,0.0918,-5.158,0.035,125.988,4
Thousand Miles,Queen Of The Clouds,Tove Lo,2014-01-01,214626,41,0.166,0.585,0.813,2.48e-06,0.1,-5.206,0.173,175.933,4
Little Bit O'Soul,Prologue,Life of Dillon,2015-05-15,151906,35,0.0697,0.672,0.851,0.000332,0.185,-5.214,0.0277,128.941,4
Let Me Touch Your Fire,Let Me Touch Your Fire,A R I Z O N A,2016-01-15,218734,49,0.462,0.699,0.511,0.000121,0.11,-7.312,0.0867,157.987,4
Fight Song,Bloom,Quinn XCII,2016-03-11,203500,0,0.178,0.738,0.672,0.0,0.0423,-7.134,0.0427,100.038,4
Save Tonight (feat. Solamay),Sugar,Robin Schulz,2015-09-25,216933,48,0.292,0.631,0.74,0.0,0.244,-6.206,0.112,121.962,4
WTF Love Is,Lady Wood,Tove Lo,2016-10-28,221944,0,0.165,0.665,0.607,0.0,0.122,-7.734,0.0532,100.0,4
"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)",I Changed A Lot (Deluxe),DJ Khaled,2015-10-23,293120,59,0.195,0.525,0.681,0.0,0.141,-4.158,0.0683,151.875,3
The Wave (feat. Madcon),The Wave (feat. Madcon),Matoma,2015-11-12,178000,34,0.0171,0.684,0.602,0.0,0.113,-7.685,0.119,99.946,4
I Won't Let You Walk Away (feat. Madison Beer) - Lost Kings Remix,The Remixes,Mako,2016-06-20,246593,50,0.0997,0.601,0.819,0.00146,0.115,-6.13,0.0314,127.998,4
It's All On U (T-Mass & LZRD Remix) [feat. Liam O'Donnell],Ashes (Remixes),ILLENIUM,2016-12-16,204778,0,0.039,0.536,0.782,3.64e-05,0.0691,-4.139,0.0485,154.93,4
Waiting - Single Version,Waiting,Betsy,2017-01-27,188625,14,0.379,0.505,0.816,0.0,0.158,-3.772,0.0358,114.068,4
Off My Mind,Off My Mind,Aaron Taos,2017-01-24,201149,0,0.431,0.694,0.695,0.0,0.161,-5.607,0.146,97.932,4
Kicks,Outsiders,Au/Ra,2017-10-26,230592,33,0.406,0.643,0.539,0.00069,0.166,-8.581,0.0296,101.964,4
Anymore,Silver Eye,Goldfrapp,2017-03-31,234653,26,0.000194,0.663,0.735,0.0255,0.0954,-5.933,0.0275,114.018,4
Warrior (feat. LIGHTS),Warrior (feat. LIGHTS),Steve James,2017-03-30,200827,17,0.00228,0.532,0.853,6.04e-05,0.101,-2.865,0.106,151.785,4
Scared to Be Lonely,Scared to Be Lonely,Martin Garrix,2017-01-27,220883,78,0.0895,0.584,0.54,0.0,0.261,-7.786,0.0576,137.972,4
Church,Part One,Chase Atlantic,2017-01-27,220000,67,0.0109,0.556,0.824,0.0,0.112,-4.539,0.0548,112.99,4
Don't Speak For Me (True),Zombies On Broadway,Andrew McMahon in the Wilderness,2017-02-10,204906,34,0.00696,0.565,0.735,2.39e-05,0.0856,-6.232,0.122,82.055,4
Closer,Love In A Time Of Madness,José James,2017-02-15,210666,0,0.64,0.664,0.52,0.048,0.137,-8.824,0.0373,101.994,4
Keep Your Eyes On Me,Keep Your Eyes On Me,Tim McGraw,2017-01-27,251013,42,0.592,0.433,0.435,0.0,0.346,-8.001,0.0289,140.919,4
Hey Baby - Dimitri Vegas & Like Mike Vs. Diplo & Kid Ink,Hey Baby (Dimitri Vegas & Like Mike Vs. Diplo & Kid Ink),Dimitri Vegas & Like Mike,2017-01-27,201000,20,0.0171,0.708,0.908,0.0,0.0814,-3.579,0.184,90.026,4
Paradise,Paradise,ANOHNI,2017-01-25,268013,0,0.00648,0.587,0.521,0.0712,0.0867,-11.688,0.0384,109.996,4
Escape,SweetSexySavage (Deluxe),Kehlani,2017-01-27,201720,52,0.0391,0.562,0.688,0.0,0.235,-5.353,0.0794,79.979,4
Work The Middle,Work The Middle,Alex Aiono,2017-01-27,213112,0,0.366,0.827,0.582,3.11e-06,0.165,-7.226,0.194,100.943,4
Samantha,Samantha,Dave,2017-01-27,220774,61,0.461,0.788,0.665,1.84e-05,0.103,-9.184,0.31,139.918,4
Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,2017-01-26,203180,0,0.105,0.803,0.743,2.12e-06,0.099,-3.602,0.0681,108.005,4
What Good is Saturday,a girl a bottle a boat,Train,2017-01-27,224133,27,0.00344,0.591,0.933,0.0,0.0825,-2.43,0.0376,155.949,4
Oceans,Oceans,CAZZETTE,2017-01-27,195000,0,0.0187,0.647,0.827,1.15e-05,0.0949,-5.951,0.0528,123.954,4
Blessings (feat. Ty Dolla $ign),All Things Work Together,Lecrae,2017-09-22,231053,51,0.00373,0.753,0.609,0.0,0.347,-4.381,0.117,140.304,4
Love Me Better,The Afterlove (Extended Version),James Blunt,2017-03-24,218529,0,0.044,0.669,0.582,1.38e-05,0.0744,-7.419,0.0665,89.99,4
Golden (feat. Hoodlem),Golden Youth - EP,SAINT WKND,2017-04-07,286080,28,0.198,0.538,0.503,0.0,0.255,-6.638,0.0821,88.975,4
Testify,Testify,Citizen Four,2017-01-27,231000,0,0.0413,0.412,0.862,6.3e-05,0.0666,-2.948,0.2,167.91,4
No Matter,Things I've Never Said (Deluxe),Frances,2017-03-17,208807,31,0.382,0.715,0.75,6.5e-06,0.0955,-6.807,0.0891,89.546,4
4AM,Your Favourite Worst Mistake,Huntar,2017-09-15,205158,0,0.0696,0.52,0.599,5.42e-06,0.1,-5.571,0.0791,169.791,4
LIE (feat. JRM),LIE (feat. JRM),The Knocks,2017-01-27,189489,8,0.115,0.401,0.702,2.54e-06,0.0817,-4.346,0.0912,102.932,4
Keep Running,Crawl Space,Tei Shi,2017-03-31,199301,39,0.238,0.528,0.678,5.28e-06,0.105,-7.062,0.0953,78.87,4
Daddy,Daddy,Rotana,2017-01-23,160386,0,0.105,0.534,0.737,2.33e-05,0.0695,-5.899,0.27,197.795,4
So Good (feat. Ty Dolla $ign),So Good,Zara Larsson,2017-03-17,166706,51,0.085,0.726,0.576,0.0,0.0458,-7.341,0.146,82.055,4
Play,The Answers,SoMo,2017-03-17,188573,42,0.0501,0.691,0.64,0.0,0.117,-6.409,0.0425,97.955,4
Skin,Human (Deluxe),Rag'n'Bone Man,2017-02-10,239626,68,0.265,0.564,0.745,0.0,0.147,-7.733,0.31,170.661,4
Stuck in the Middle,Stuck in the Middle,SiDizen King,2017-01-20,216150,8,0.0188,0.524,0.562,0.0,0.186,-8.147,0.279,94.668,4
Out Of My System (feat. Kutle Khan),Out Of My System (feat. Kutle Khan),Youngr,2017-01-27,257991,14,0.183,0.713,0.716,0.00336,0.548,-6.343,0.112,107.906,4
Distant,Distant,Clement Bazin,2017-01-27,227078,24,0.04,0.57,0.489,5.55e-05,0.105,-6.431,0.0397,130.893,4
Quicksand,Quicksand,Whissell,2017-01-13,181270,0,0.000323,0.578,0.63,0.0,0.103,-6.791,0.0375,160.03,4
Quit You,Quit You,Lost Kings,2017-01-27,221568,46,0.0374,0.649,0.766,0.000871,0.0942,-5.526,0.0304,97.953,4
Behind The Music,Sticks & Stones,Cher Lloyd,2012-10-02,222920,26,0.0538,0.605,0.79,0.0,0.263,-4.163,0.114,157.931,4
Mr. President,The Gift,Pia Mia,2014-01-01,182093,47,0.293,0.803,0.508,0.0,0.0804,-6.3,0.0435,94.977,4
Get You Good,Exis,Roy Woods,2015-07-31,226632,57,0.0306,0.69,0.502,0.0,0.145,-7.077,0.0638,86.185,4
We Can Be Beautiful - Nolan van Lith Remix,We Can Be Beautiful (Remixes),Thomas Hayes,2016-12-30,196285,18,0.0027,0.438,0.789,0.0,0.255,-3.797,0.0586,141.928,4
Like A Star (feat. Nicki Minaj),Like A Star (feat. Nicki Minaj),Fetty Wap,2016-12-09,191143,40,0.0597,0.791,0.776,0.0,0.199,-5.442,0.257,97.009,4
Can't Get Enough feat. Mariah McManus,Can't Get Enough,BRKLYN,2016-04-01,208125,21,0.00109,0.443,0.844,2.12e-05,0.415,-4.526,0.0791,128.155,4
I'll Be Gone - Extended Mix,I'll Be Gone,Ryos,2016-12-19,266494,31,0.000296,0.505,0.9,4.58e-05,0.171,-4.961,0.0498,128.022,4
Fly,Cosmos EP,San Holo,2014-09-18,265655,44,0.0121,0.676,0.716,0.185,0.124,-7.912,0.0425,144.983,4
Working For It - Nomero Remix,Working For It (Nomero Remix),ZHU,2016-02-12,202466,40,0.323,0.708,0.581,0.0206,0.0961,-9.521,0.0557,99.987,4
When I Pray for You,When I Pray for You,Dan + Shay,2017-02-03,209173,51,0.054,0.382,0.781,0.0,0.23,-4.243,0.0433,163.815,4
Sometimes,"Shades, Pt. 1",Caye,2016-10-10,201038,10,0.135,0.521,0.33,4.37e-05,0.0962,-11.752,0.0853,153.374,3
Janet,Berhana,Berhana,2016-07-21,204000,54,0.354,0.81,0.308,0.0,0.0899,-8.194,0.0818,120.012,4
Gold,Gold,Caye,2016-03-25,185338,38,0.368,0.777,0.364,0.0,0.0772,-7.514,0.0729,124.925,4
Lock It Up (feat. Kehlani),"Only The Poets Mixtape, Vol. 1",Marc E. Bassy,2014-07-29,226220,45,0.653,0.738,0.443,0.0,0.103,-9.614,0.0707,127.084,4
We Find Love,Freudian,Daniel Caesar,2017-08-25,254919,65,0.853,0.51,0.363,0.0,0.109,-8.635,0.0304,78.0,4
Often,Often,Abhi//Dijon,2016-10-04,189786,41,0.845,0.599,0.27,0.00042,0.11,-17.638,0.0905,124.155,5
Rewind,Rewind,Tontario,2016-01-01,189000,31,0.799,0.546,0.49,0.00262,0.377,-9.17,0.0917,94.052,4
Sunday Vibes,The Pink Polo EP,Masego,2016-04-05,226168,55,0.258,0.691,0.67,0.764,0.117,-4.471,0.0644,170.066,4
"Win Some, Lose Some",Dark Sky Paradise (Deluxe),Big Sean,2015-02-23,304493,0,0.238,0.575,0.811,0.0,0.292,-5.978,0.498,85.071,4
I Know,Dark Sky Paradise (Deluxe),Big Sean,2015-02-23,319973,0,0.329,0.744,0.332,0.0,0.116,-11.315,0.0745,119.997,4
Deserve It,Dark Sky Paradise (Deluxe),Big Sean,2015-02-23,261213,0,0.0793,0.672,0.711,0.0,0.76,-5.492,0.337,140.058,4
Jump Out The Window,I Decided.,Big Sean,2017-02-03,213693,63,0.136,0.747,0.704,0.0,0.131,-6.743,0.0986,136.936,4
Halfway Off The Balcony,I Decided.,Big Sean,2017-02-03,230960,47,0.329,0.525,0.804,0.0,0.228,-6.453,0.25,125.068,4
Inspire Me,I Decided.,Big Sean,2017-02-03,208306,40,0.336,0.713,0.664,0.0,0.231,-7.245,0.264,136.104,4
Let Em' Know,T R A P S O U L,Bryson Tiller,2015-10-02,261880,66,0.0336,0.489,0.406,0.0,0.344,-11.44,0.232,110.551,4
Exchange,T R A P S O U L,Bryson Tiller,2015-10-02,194613,77,0.107,0.525,0.433,0.0,0.135,-10.598,0.185,160.108,4
For However Long,T R A P S O U L,Bryson Tiller,2015-10-02,124853,54,0.417,0.584,0.644,0.0,0.19,-6.788,0.0782,100.033,4
Don't,T R A P S O U L,Bryson Tiller,2015-10-02,198293,80,0.223,0.765,0.356,0.0,0.0963,-5.556,0.195,96.991,4
Open Interlude,T R A P S O U L,Bryson Tiller,2015-10-02,161946,52,0.708,0.471,0.447,0.0,0.0982,-12.319,0.217,119.027,4
The Sequence,T R A P S O U L,Bryson Tiller,2015-10-02,194013,51,0.171,0.529,0.498,0.0,0.346,-8.504,0.346,131.194,4
502 Come Up,T R A P S O U L,Bryson Tiller,2015-10-02,196106,52,0.192,0.59,0.66,0.0,0.108,-5.559,0.11,119.059,4
Sorry Not Sorry,T R A P S O U L,Bryson Tiller,2015-10-02,200760,63,0.0477,0.681,0.608,0.0,0.225,-6.093,0.207,97.934,4
Been That Way,T R A P S O U L,Bryson Tiller,2015-10-02,199320,60,0.0307,0.527,0.759,0.0,0.103,-6.475,0.282,183.279,5
Overtime,T R A P S O U L,Bryson Tiller,2015-10-02,218253,58,0.254,0.657,0.497,0.0,0.367,-7.689,0.112,106.049,4
Right My Wrongs,T R A P S O U L,Bryson Tiller,2015-10-02,249320,74,0.345,0.543,0.449,0.0,0.157,-8.065,0.0463,132.609,4
No Longer Friends,True to Self,Bryson Tiller,2017-05-26,134746,53,0.205,0.651,0.663,0.0,0.105,-7.78,0.327,114.137,4
Don't Get Too High,True to Self,Bryson Tiller,2017-05-26,209040,51,0.0148,0.88,0.495,1.47e-06,0.121,-3.476,0.0695,124.024,4
Blowing Smoke,True to Self,Bryson Tiller,2017-05-26,180013,42,0.0144,0.918,0.445,2.15e-06,0.123,-4.008,0.166,127.961,4
We Both Know,True to Self,Bryson Tiller,2017-05-26,160906,48,0.16,0.917,0.392,0.000158,0.104,-5.108,0.316,131.514,4
You Got It,True to Self,Bryson Tiller,2017-05-26,176653,46,0.421,0.788,0.485,0.0,0.346,-8.096,0.271,124.933,4
In Check,True to Self,Bryson Tiller,2017-05-26,198146,45,0.939,0.454,0.212,1.51e-06,0.11,-12.769,0.101,115.999,4
Self-Made,True to Self,Bryson Tiller,2017-05-26,167853,55,0.00304,0.932,0.702,1.86e-05,0.267,-3.459,0.0904,143.001,4
Run Me Dry,True to Self,Bryson Tiller,2017-05-26,169266,63,0.393,0.646,0.756,3e-05,0.202,-9.017,0.488,193.88,4
High Stakes,True to Self,Bryson Tiller,2017-05-26,182560,42,0.043,0.431,0.672,0.0,0.618,-6.534,0.463,76.734,4
Rain Interlude,True to Self,Bryson Tiller,2017-05-26,46960,37,0.809,0.581,0.587,0.0,0.227,-7.608,0.395,119.556,4
Teach Me a Lesson,True to Self,Bryson Tiller,2017-05-26,207520,45,0.648,0.623,0.416,1.31e-05,0.213,-8.006,0.234,121.497,4
Stay Blessed,True to Self,Bryson Tiller,2017-05-26,246040,43,0.187,0.585,0.485,0.0,0.171,-10.355,0.431,77.733,3
Money Problems / Benz Truck,True to Self,Bryson Tiller,2017-05-26,299813,41,0.0439,0.647,0.631,3.06e-06,0.0909,-5.993,0.378,160.014,4
Set It Off,True to Self,Bryson Tiller,2017-05-26,217200,51,0.549,0.538,0.507,1.11e-06,0.231,-10.181,0.177,145.967,4
Nevermind This Interlude,True to Self,Bryson Tiller,2017-05-26,134760,45,0.309,0.906,0.601,0.0,0.0917,-2.948,0.0836,114.024,4
Before You Judge,True to Self,Bryson Tiller,2017-05-26,286573,40,0.0824,0.677,0.628,0.0,0.0771,-7.361,0.619,110.152,5
Somethin Tells Me,True to Self,Bryson Tiller,2017-05-26,194266,53,0.0356,0.735,0.588,0.0,0.107,-7.197,0.226,90.002,4
Rain,Rain,Cal Scruby,2017-04-11,201081,48,0.697,0.815,0.594,7e-06,0.0836,-8.443,0.289,148.092,4
